lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
# Adaptation terminated
# Step size = 0.0149478
# Diagonal elements of inverse mass matrix:
# 0.0668223, 0.0820512, 0.0626457, 0.0812732, 0.593702, 0.707798, 0.58271, 0.762692, 0.0390059, 0.0436707, 0.254321, 0.0470141, 0.0303, 0.0324137, 0.285899, 0.221645
-14.0328,0.874702,0.0149478,8,255,0,19.3643,2.15211,1.5356,0.0887351,0.0350996,0.179633,0.261132,0.00970539,0.0136413,8.5547,7.67252,21.1043,37.7645,0.304556,0.316912,0.848717,0.763177,12.2439,10.3863,19.395,16.1029,30.1089,25.9771,38.1752,37.6188,33.2037,39.5393,20.7233,26.8386,12.1043,14.7211,8.22707,9.00123,7.07804,7.09224,7.73213,7.28529,10.3406,9.35232,15.8789,14.0601,25.3298,22.6986,35.8799,34.5813,37.0396,40.7749,25.93,31.1736,15.0486,17.5153,9.43109,10.1388,7.3181,7.38635,7.24739,7.04832,19.4628,32.8097,18.8994,30.146,20.0441,30.7876,23.4932,36.6832,28.0799,48.7409,30.4791,59.5777,29.7287,60.4681,27.3365,54.4243,24.5623,46.6404,22.0225,39.5426,20.0507,34.0333,18.9719,30.6358,19.3022,30.1666,21.7599,34.3053,26.2141,44.8447,29.89,57.3063,30.3454,61.2053,28.4474,56.5226,25.73,48.8829,23.0419,41.4553
-12.2835,0.998161,0.0149478,7,127,0,17.6001,2.00592,1.77072,0.0907846,0.0400316,0.202352,0.257872,0.0107694,0.0130938,7.0817,7.26506,20.0607,43.389,0.31249,0.287441,0.851859,1.20129,9.45904,8.57016,14.8336,12.5249,24.6778,20.6299,37.0125,33.2088,39.7873,41.701,27.2366,32.668,14.8603,17.9704,8.89189,10.2163,6.80627,7.53317,6.83395,7.49968,8.71582,9.67078,13.2807,14.9701,22.0539,24.9521,34.4861,37.7691,40.7425,40.4144,30.6372,26.6902,17.0475,14.2489,9.79496,8.80254,7.05625,7.26995,6.67569,8.02784,17.8752,37.1003,16.5844,32.7954,16.6856,31.3132,19.0253,34.3158,23.8656,43.9076,28.1864,56.2357,28.7135,60.2235,26.5257,55.5438,23.5212,48.0264,20.6438,40.8526,18.3004,35.2278,16.7762,31.8487,16.5026,31.7817,18.2588,37.0805,22.6525,48.7944,27.5026,59.0464,28.9133,59.1516,27.1402,52.8362,24.2065,45.2226,21.2543,38.5359
-12.1082,0.919011,0.0149478,8,255,0,23.854,1.66784,1.56134,0.0659977,0.0546417,0.261032,0.291303,0.0137748,0.0167383,5.54007,7.90981,22.2188,28.1793,0.386852,0.338872,0.780423,0.765117,7.66199,9.0549,12.817,12.4432,23.3997,18.8003,39.5519,27.5125,46.335,32.5249,29.2533,26.5257,13.3312,16.4166,7.09202,10.3699,5.27819,8.11221,5.48142,8.18942,7.48395,10.2855,12.4185,14.951,22.641,22.6868,38.67,30.8799,46.6491,31.0979,30.4126,21.6587,13.9057,13.0596,7.28171,8.97882,5.31611,7.90235,5.42787,8.87967,18.6963,24.2037,16.5051,21.5744,16.1899,20.8465,19.1874,22.9316,27.4195,28.6718,36.1541,35.6348,36.8525,38.0394,32.4202,35.3367,27.1099,30.7012,22.4455,26.2239,18.8576,22.8043,16.5842,20.9615,16.1402,21.3807,18.8973,25.1192,26.8547,32.0722,35.8582,37.5119,37.0014,37.2453,32.7096,33.2904,27.391,28.561,22.6755,24.4948
-12.5288,0.977077,0.0149478,8,255,0,22.8286,1.57289,1.90053,0.0511621,0.0590748,0.252857,0.205432,0.0117672,0.0112678,8.11214,6.3756,27.0598,27.5266,0.26511,0.319509,1.0757,0.906612,10.8076,9.24914,16.7105,15.4861,27.3651,26.8713,41.2517,40.3712,46.278,40.5805,33.0111,24.8016,17.9561,12.4998,10.4897,7.27653,7.84156,5.58164,7.69768,5.69042,9.56741,7.41703,14.1625,11.6296,23.0193,20.134,36.4713,33.5982,46.644,43.1811,39.0309,33.8971,22.4161,17.9695,12.3832,9.41244,8.41658,6.19579,7.52279,5.4457,23.431,24.4207,21.3098,22.7656,21.3389,23.414,24.8229,27.939,32.833,36.6343,41.1748,43.3377,42.8643,43.1959,39.0957,39.1317,33.7109,34.185,28.6293,29.62,24.5575,25.9225,21.8553,23.428,21.0182,22.7025,23.0934,24.9429,29.5767,31.6946,38.7604,40.5516,43.1123,44.0306,40.7681,41.5434,35.634,36.818,30.3267,31.9606
-13.1058,0.813448,0.0149478,8,255,0,23.0229,1.60969,1.20569,0.0377033,0.0416714,0.25452,0.352852,0.0143174,0.0171055,6.32404,7.6982,38.3148,24.6941,0.37435,0.338221,0.780626,1.05323,8.30727,10.1633,12.8895,15.5826,21.5403,25.3785,33.6596,38.6731,39.3402,44.6168,28.4374,31.5975,15.0923,16.4262,8.54714,9.49068,6.27141,7.35127,6.13229,7.63027,7.68483,9.97404,11.5696,15.205,19.2064,24.7506,30.9643,38.0105,39.4848,44.7821,31.8095,32.5345,17.483,16.9988,9.51804,9.69979,6.55055,7.39296,6.02051,7.56765,32.9063,20.1486,29.5755,17.5536,29.1752,17.3875,33.545,21.11,44.6392,30.9711,57.0975,42.655,60.0188,44.6944,54.7193,38.8173,47.0127,31.3625,39.7531,24.98,33.9499,20.3384,30.1049,17.6353,28.9364,17.3192,32.024,20.7805,41.6522,30.3159,54.8904,42.2239,60.3109,44.8502,56.27,39.1995,48.7494,31.7339,41.2653,25.2707
-10.3468,0.992809,0.0149478,8,255,0,23.7581,1.73697,1.71029,0.0616273,0.0593813,0.239887,0.223772,0.0130135,0.0124123,6.28063,8.25031,24.4302,25.2296,0.250376,0.33842,1.13141,1.00665,8.81281,11.0599,14.5257,16.6194,25.299,25.4311,39.1672,34.3187,41.2523,34.2664,25.6074,23.9691,12.7069,14.2983,7.3596,9.32574,5.74116,7.51909,6.03792,7.64569,8.14383,9.51791,13.1105,13.7207,22.8358,21.1296,36.8086,30.8189,42.5927,35.92,28.9158,29.1785,14.4542,18.0581,7.98828,11.0517,5.87498,8.04441,5.8567,7.38249,21.1491,22.686,19.2801,21.4646,19.5347,22.2133,23.4187,25.8332,31.8262,32.0411,39.0108,36.9603,38.9981,37.293,34.7539,34.3767,29.6967,30.4392,25.1793,26.6914,21.6738,23.6912,19.5009,21.8162,19.2666,21.5768,22.3175,23.8077,30.0345,29.0988,38.174,35.2386,39.4689,37.6978,35.6869,35.9233,30.6338,32.2336,25.9649,28.306
-8.29712,0.930955,0.0149478,7,159,0,17.9765,1.65055,1.53211,0.0617764,0.0545224,0.253963,0.271758,0.0126001,0.015149,7.53139,7.17171,24.5522,25.7892,0.285971,0.396135,0.889139,0.712285,9.6125,9.03017,14.5693,13.3615,23.8989,21.2467,36.8484,31.8149,43.0074,36.8134,31.7711,27.9306,17.4339,15.9534,10.1357,9.54004,7.56316,7.21033,7.47187,7.11931,9.41075,8.85442,14.1442,13.0015,23.1667,20.6492,36.06,31.1925,43.1391,36.9067,32.788,28.7381,18.1315,16.542,10.4203,9.79022,7.63899,7.27836,7.42,7.07355,21.1674,22.1622,19.05,19.9338,18.7321,19.6458,21.287,22.3668,27.7555,29.1088,34.9946,36.7529,36.7843,38.845,33.7167,35.6606,29.1415,30.7395,24.7996,26.0506,21.3466,22.3492,19.1377,20.0226,18.6821,19.5907,21.0139,22.0851,27.256,28.5987,34.6601,36.3977,36.8536,38.9065,33.9816,35.9373,29.4327,31.0482,25.0505,26.3158
-15.0667,0.922351,0.0149478,8,255,0,19.4765,1.99041,2.08011,0.0656217,0.0623656,0.21636,0.19327,0.0106833,0.00971648,6.38793,7.71254,26.1199,28.6164,0.263444,0.26195,0.645531,0.938377,9.44266,11.3825,16.5458,19.1229,30.3971,32.2677,47.2623,44.5157,45.194,39.425,24.5556,22.7366,11.559,12.0034,6.80412,7.6365,5.57139,6.41669,6.25004,7.08874,9.07449,9.84702,15.7407,16.036,28.9901,27.5109,46.217,41.6688,46.47,43.4063,26.1397,27.963,12.2292,14.5973,7.02086,8.59138,5.59346,6.57988,6.12583,6.67539,22.8365,25.8163,21.0305,24.5761,21.6216,25.9018,26.4851,31.2288,35.8987,39.3854,42.0305,43.8966,40.6466,42.5501,35.9446,38.4459,30.8674,33.8684,26.4409,29.7667,23.0577,26.5846,21.1064,24.7597,21.4435,25.1004,25.877,29.0141,35.1023,36.7856,41.8435,43.156,40.9457,43.4514,36.3674,39.9029,31.2669,35.3299,26.7689,31.0137
-15.5125,0.99989,0.0149478,7,127,0,19.5886,2.21653,1.40102,0.0709471,0.0519453,0.18189,0.262694,0.00889915,0.0139853,7.01592,9.03903,29.5923,23.2471,0.244931,0.383612,0.668177,0.783828,8.86441,11.7985,13.5539,17.0712,22.9282,25.2249,37.0727,33.8165,45.6527,35.3224,35.2845,26.5415,19.504,16.5086,10.8557,10.7788,7.51567,8.47849,6.85705,8.2819,8.11405,9.80513,11.843,13.3956,19.6991,19.7489,32.8981,28.6185,44.9136,35.6454,39.7862,32.978,23.3737,22.5022,12.6006,13.9028,8.11353,9.6294,6.84378,8.20187,26.4344,20.6293,24.284,19.3468,23.7145,19.9382,25.7739,23.2378,31.3995,29.3594,38.0019,35.0777,40.2815,36.3055,38.2356,33.618,34.4995,29.4886,30.6157,25.4437,27.2423,22.1573,24.7633,19.9834,23.6647,19.3065,24.847,20.7861,29.4864,25.2266,36.397,31.7803,40.1858,36.1201,39.0866,35.6371,35.6145,32.1684,31.6814,27.9511
-12.1044,0.98659,0.0149478,8,255,0,21.766,1.76591,1.66572,0.0634676,0.0651729,0.22882,0.249602,0.0118967,0.0137119,7.04891,5.86839,24.3691,21.288,0.397416,0.395266,0.923817,0.721978,9.71147,8.6096,15.5659,14.741,26.2163,26.4183,39.4078,41.2746,41.6192,41.8867,27.2592,24.0007,14.298,11.2671,8.45364,6.44667,6.53,5.09513,6.67581,5.48808,8.67215,7.60837,13.4143,12.6023,22.567,22.6169,35.8561,37.6126,43.0713,44.2874,32.143,29.1447,17.2671,13.7345,9.62099,7.2821,6.83551,5.25929,6.45476,5.23027,21.3659,18.2656,19.674,16.6161,19.9635,17.0449,23.51,21.1822,30.874,30.0341,37.3038,36.9855,37.7033,36.2671,34.15,31.7154,29.6209,26.6781,25.4444,22.3107,22.1288,18.9702,20.0045,16.9025,19.6099,16.6489,22.0448,19.5584,28.4684,27.3465,35.9676,35.85,38.1675,37.0573,35.3897,33.0933,30.9475,28.0122,26.5946,23.4104
-13.6984,0.815131,0.0149478,8,255,0,24.8853,1.41349,1.63441,0.0649717,0.0648672,0.281387,0.226268,0.0178706,0.0111172,7.05989,9.28454,18.9157,20.7127,0.316819,0.384204,0.800906,1.00616,9.24366,13.3424,13.6818,21.018,20.9291,32.6613,28.9947,42.581,30.3848,38.6808,21.8312,24.3803,12.8722,13.8468,8.25254,9.05948,6.62468,7.51242,6.77299,7.91505,8.4889,10.2079,12.2604,15.2126,18.7917,24.1843,27.1463,36.3649,31.1305,43.2393,24.5516,34.6805,14.799,20.4963,9.09495,11.9223,6.84912,8.34109,6.58923,7.45058,16.4694,18.6816,15.1955,17.9632,15.563,19.2546,18.4037,23.4999,24.0033,29.9131,29.1519,33.9251,29.8243,33.2525,27.027,29.9976,23.2231,26.1754,19.7117,22.7075,17.0074,19.9887,15.3946,18.3036,15.268,18.097,17.3732,20.1908,22.373,25.3546,28.1562,31.6009,30.0951,34.1574,27.9357,32.4267,24.2207,28.8477,20.5637,25.0701
-15.0836,0.988886,0.0149478,8,255,0,23.5656,1.68089,1.39997,0.0386803,0.050505,0.267298,0.275792,0.0128308,0.0157425,7.00395,5.71531,40.2976,22.0178,0.304052,0.357221,0.83292,1.10166,8.9803,8.35576,14.0457,13.9715,24.2141,24.3903,39.3713,38.3925,46.7546,42.2877,32.4188,26.6051,16.3131,12.5389,9.15717,6.7849,6.95924,4.97317,7.24296,4.9361,9.77352,6.2975,15.7742,9.66951,27.2859,16.5666,42.4716,28.5789,45.2283,41.6559,28.1638,38.9069,14.0714,21.3066,8.37956,10.1187,6.84285,5.96628,7.586,4.81434,34.0898,18.6148,30.1194,16.7569,29.2765,17.078,33.6223,21.252,45.6564,31.2792,59.0876,41.4229,61.2366,42.2428,54.7712,37.0377,46.333,30.7397,38.7629,25.1777,33.0009,20.8336,29.6168,17.8685,29.6849,16.5738,35.5933,17.8258,49.0411,23.6861,60.6883,34.9689,60.2602,42.7098,52.9298,40.995,44.5404,35.106,37.3173,28.9319
-19.2037,0.981684,0.0149478,8,255,0,23.5336,1.20111,1.35527,0.0832677,0.0486656,0.340284,0.381598,0.0192179,0.0213626,7.09168,10.0872,11.6066,29.973,0.279619,0.43874,1.2642,0.805559,9.7772,10.2228,15.2248,12.6278,24.4562,17.5367,35.3484,24.4312,36.9803,29.233,24.1865,25.8972,12.7237,17.7323,7.76435,12.0906,6.30677,9.97567,6.73588,10.3993,8.90806,13.1038,13.5642,18.334,21.8432,25.2932,32.9546,29.3258,38.1774,24.9377,27.8427,16.8052,14.8498,11.652,8.54981,9.90322,6.45941,10.6113,6.48106,13.621,9.67819,25.3194,8.70947,21.9742,9.01811,20.6115,11.4363,21.9983,16.7402,26.9138,21.703,33.6424,21.7644,36.6134,18.7067,34.1357,15.1813,29.3465,12.2131,24.8089,10.0682,21.6799,8.84737,20.6154,8.79022,22.4176,10.5811,27.756,15.236,34.3351,20.8698,36.5543,22.1743,33.5883,19.5701,28.726,16.0147,24.3214,12.8698,21.4183
-13.3726,0.990494,0.0149478,7,255,0,27.4625,1.7035,2.15608,0.0744028,0.0722944,0.264451,0.220166,0.0120284,0.0132799,6.89808,5.85549,21.439,29.9097,0.337955,0.434737,0.835101,0.813518,8.77934,6.72816,13.8063,9.86235,24.2784,16.7185,40.9926,28.0032,51.2631,35.9289,36.4762,27.6922,17.8362,14.8012,9.5512,8.26144,6.97996,6.06332,7.08439,6.10331,9.45954,8.09241,15.3402,13.0399,27.1542,22.5183,44.3023,33.8384,50.2995,33.2892,32.156,20.0068,15.4976,10.4788,8.74559,6.70416,6.8296,5.86019,7.35294,6.91409,18.0409,26.037,15.7986,23.2518,15.1459,22.1445,17.1477,23.8293,23.382,29.6131,31.0763,36.8694,32.7432,39.0216,29.3856,36.2489,24.8267,31.8857,20.6955,27.6813,17.5025,24.3461,15.5248,22.3832,15.2786,22.6209,18.0028,26.4842,25.0269,33.8808,31.9905,38.8573,32.3333,37.8721,28.5103,33.9073,23.9608,29.5057,19.9885,25.7166
-10.5171,0.963163,0.0149478,6,95,0,17.4562,1.67595,1.85228,0.0705171,0.0576237,0.262015,0.209356,0.0126387,0.0111373,7.38412,6.59007,21.3182,28.3014,0.338573,0.431325,0.837171,0.807524,9.84354,9.0946,15.6313,14.6322,26.6194,24.9184,41.2022,38.4176,44.8467,42.3834,29.2048,28.8467,14.9515,15.0922,8.84285,8.58181,7.04386,6.27115,7.5621,6.05284,10.3545,7.48268,16.6988,11.2037,28.4048,18.7868,42.7183,31.2986,43.6584,42.5845,26.9358,37.4244,13.8045,21.4858,8.44434,11.2979,6.997,7.15467,7.77473,5.96442,18.2422,24.9979,16.4154,23.0561,16.3961,23.1941,19.3828,26.7859,26.2757,34.6639,32.6412,42.2243,32.8848,43.4457,29.2201,39.9837,24.7848,35.1374,20.8714,30.4783,17.935,26.6123,16.2959,23.8875,16.5744,22.7948,20.0518,24.3422,27.2829,30.0376,33.0256,38.7628,32.5523,43.6275,28.6612,42.166,24.2479,37.756,20.4404,32.8831
-10.6476,0.939529,0.0149478,6,63,0,19.6212,1.66019,1.59628,0.0709936,0.0522204,0.257787,0.262534,0.0125628,0.0126618,6.98782,6.27176,20.6148,26.3134,0.353643,0.219767,0.835863,0.988574,9.51911,8.77477,15.3855,14.6106,26.6143,26.2337,41.8218,43.4097,45.9594,50.3717,29.6303,32.3462,14.7706,15.0458,8.48875,8.03103,6.59259,5.90253,6.93378,5.98761,9.36402,7.93437,15.0568,12.7649,26.0418,22.7585,41.2656,39.1897,46.2644,51.1144,30.4103,37.8462,15.1804,18.1327,8.63377,9.10539,6.61964,6.16633,6.88298,5.80745,17.6246,22.2035,15.8539,19.7093,15.8477,19.4872,18.83,23.2459,25.8518,33.2098,32.4976,43.848,32.8552,44.9612,29.1873,39.7077,24.7226,33.2518,20.7575,27.5223,17.7242,23.0658,15.8967,20.1425,15.801,19.2653,18.6296,21.8201,25.5173,30.2688,32.3409,41.9546,32.948,45.546,29.3655,41.2239,24.8983,34.7899,20.9018,28.8073
-10.4012,0.999586,0.0149478,7,191,0,14.9459,2.06818,1.81245,0.0687581,0.0698196,0.205154,0.216803,0.00957835,0.0114073,6.31367,7.15458,27.0863,22.7428,0.246161,0.399363,0.98089,0.698482,8.77619,9.86664,14.8195,15.7168,27.3152,26.1625,45.7995,38.7767,51.7683,40.7523,32.3578,27.1424,15.2025,14.5436,8.2128,8.65206,6.04463,6.61932,6.13531,6.63714,8.21573,8.42434,13.5396,12.7519,24.8498,21.1552,42.9994,33.7608,52.8024,42.2072,35.9255,33.8048,17.0705,18.985,8.86996,10.4984,6.20293,7.16745,6.00215,6.42405,23.6677,20.1309,21.5009,18.6826,21.2943,19.0118,24.5908,22.2165,32.6679,28.6489,40.2412,34.2337,40.7694,34.7232,36.9343,31.7465,32.1335,27.8158,27.7051,24.1142,24.1269,21.1159,21.7338,19.1239,21.1476,18.5956,23.7643,20.431,31.1998,25.6676,39.4878,32.3884,41.0922,35.1202,37.6486,33.2347,32.8727,29.4943,28.3447,25.6132
-9.616,0.945077,0.0149478,6,127,0,19.4517,2.24962,1.3861,0.0756524,0.0569186,0.189398,0.307469,0.00973598,0.0157823,6.52219,6.56077,26.7649,21.201,0.268697,0.268377,1.03994,1.08333,9.17281,8.76727,15.4049,13.856,27.4484,23.5861,42.394,37.6515,42.6125,44.53,25.4847,30.9012,12.7433,15.3277,7.53654,8.46216,5.99395,6.33548,6.44095,6.46552,8.94324,8.48292,14.9062,13.2575,26.5872,22.5238,41.7148,36.4338,43.2658,44.7482,26.4934,32.539,13.2315,16.3027,7.70934,8.81147,6.02256,6.4135,6.36619,6.38376,23.855,17.5427,22.1624,15.3456,22.4747,15.0541,26.1986,17.9077,33.4435,25.7807,38.7074,35.1016,38.2882,36.7497,34.8192,32.3055,30.7126,26.5924,26.9604,21.5807,23.9946,17.8053,22.2159,15.4706,22.3795,14.9808,25.8684,17.4824,33.0055,24.9076,38.5657,34.5186,38.4275,36.9349,35.0511,32.7887,30.9453,27.0738,27.1586,21.9698
-9.17694,0.996449,0.0149478,7,127,0,16.6145,2.02356,1.95598,0.0797482,0.0781787,0.212764,0.216953,0.0110543,0.0132524,6.55095,6.21007,22.7723,23.4591,0.256094,0.28784,0.913724,0.887054,9.05297,7.86111,14.9349,11.913,26.2626,19.6131,40.7435,30.0988,42.1883,34.3689,25.9012,24.9996,13.0062,13.8976,7.67578,8.24852,6.10272,6.24333,6.55652,6.22909,9.06882,7.927,14.969,12.0532,26.321,19.852,40.7912,30.3342,42.1458,34.2885,25.8306,24.6865,12.9716,13.6951,7.66364,8.1659,6.10088,6.22271,6.56212,6.2491,20.0201,20.686,18.4023,18.9197,18.5749,18.683,21.7898,20.9019,28.45,26.1678,33.713,31.5618,33.5072,32.7032,30.2141,30.3199,26.2961,26.7916,22.7592,23.382,20.0109,20.6292,18.3987,18.8928,18.5808,18.7033,21.8111,20.996,28.4796,26.3207,33.7231,31.6487,33.4977,32.6759,30.1983,30.2397,26.2804,26.7037,22.7462,23.3053
-7.42704,0.975818,0.0149478,8,255,0,17.2975,1.72185,2.27177,0.0665597,0.0854671,0.249227,0.186435,0.0127011,0.00931255,6.33274,7.72681,23.6391,25.1392,0.256056,0.275351,0.924361,0.790999,8.29467,9.794,13.1559,14.8774,22.9217,24.499,37.6833,37.1814,45.4276,41.3998,31.9265,29.712,15.9539,16.7368,8.68975,10.1177,6.32917,7.74084,6.29999,7.75901,8.18296,9.90463,12.9088,15.113,22.4637,24.895,37.1456,37.5443,45.5223,41.2335,32.6159,29.2173,16.3676,16.4227,8.84198,9.98778,6.36628,7.70872,6.2696,7.79338,20.1712,22.5953,17.944,20.9731,17.4765,20.8272,19.9652,23.045,26.894,27.9298,34.8645,32.5431,36.5025,33.3792,33.0195,31.2531,28.2183,28.1211,23.7837,25.0454,20.2767,22.5254,17.9982,20.9411,17.4519,20.8569,19.8031,23.167,26.5772,28.1115,34.663,32.6369,36.5605,33.3443,33.1842,31.1585,28.3905,28.016,23.9295,24.9523
-11.1993,0.763,0.0149478,7,255,0,15.0522,1.77407,1.24024,0.0738745,0.0401645,0.239606,0.346882,0.0122705,0.0186384,7.5064,7.61964,21.8732,28.6821,0.458192,0.315036,0.779108,0.911727,9.80022,9.26081,15.1067,13.2693,24.8585,20.5943,37.3067,30.8657,40.6155,37.4057,28.0085,30.2291,15.2859,17.5684,9.25133,10.3882,7.2662,7.79799,7.53212,7.69569,9.87669,9.53959,15.264,13.8342,25.1159,21.5232,37.5324,31.8757,40.4839,37.3683,27.6797,28.9237,15.0932,16.5697,9.17682,9.9723,7.25137,7.69599,7.55874,7.79017,19.095,23.6556,17.4401,20.5384,17.4516,19.7913,20.1325,22.5528,26.0073,30.5901,31.489,41.4972,32.0983,45.5896,29.196,41.4275,25.3534,34.5197,21.8047,28.1056,19.0467,23.255,17.4203,20.3466,17.4765,19.8812,20.2268,23.0927,26.1505,31.6742,31.5575,42.3495,32.0619,45.459,29.1174,40.7848,25.2723,33.8314,21.7366,27.545
-9.11398,0.9794,0.0149478,8,255,0,14.6919,1.72295,1.59534,0.0623077,0.0655218,0.258235,0.264483,0.0126361,0.0138793,6.71602,7.06966,25.5848,21.6978,0.206625,0.264335,0.979479,1.02874,8.66922,9.35961,13.6604,14.5751,23.7519,24.2044,38.9549,36.8539,46.5146,40.8131,32.199,27.9781,16.0658,14.8267,8.90941,8.75178,6.68393,6.78931,6.87979,7.00704,9.21979,9.17676,14.8728,14.1983,25.947,23.5724,41.2757,36.2449,45.5524,41.0807,29.0861,28.8346,14.3949,15.3326,8.32367,8.94402,6.57972,6.83057,7.09562,6.94967,21.7265,18.6178,19.2446,16.8015,18.7067,16.7844,21.4224,19.6924,28.9805,26.4367,37.4456,33.1165,38.8643,33.9301,34.8855,30.4703,29.6379,25.9699,24.8889,21.8911,21.2273,18.7528,19.0056,16.8595,18.8738,16.7247,22.2924,19.4398,30.5229,26.013,38.2256,32.8888,38.4559,34.0299,34.0614,30.7008,28.8221,26.2056,24.2213,22.0871
-7.76117,0.913977,0.0149478,7,127,0,15.088,1.54743,1.70918,0.0542781,0.0668556,0.250254,0.245408,0.013816,0.0130165,7.08534,7.2263,24.5546,22.5941,0.240942,0.289954,0.983535,0.829844,9.6192,9.7706,14.9395,15.401,24.2178,25.5067,35.5768,37.6749,38.4797,39.2199,26.8416,25.6876,14.7077,13.7463,8.75188,8.40035,6.63308,6.73648,6.54496,7.13272,8.11384,9.51558,11.9164,14.885,19.1812,24.6753,30.2233,36.9902,39.0195,39.7204,33.6484,26.7328,19.8562,14.3253,10.9921,8.61809,7.34009,6.77635,6.38365,7.048,21.403,19.6941,19.667,18.0749,19.9737,18.3616,23.5434,21.7283,31.1244,28.6013,38.4579,34.4081,39.6255,34.5237,36.0601,31.025,31.1311,26.7135,26.4987,22.8299,22.7836,19.856,20.3069,18.1347,19.5076,18.2601,21.302,21.3741,27.0273,28.0815,35.4271,34.1838,39.8848,34.672,38.1375,31.3117,33.5596,27.0025,28.6641,23.07
-13.5543,0.979972,0.0149478,8,255,0,22.5613,1.50994,1.509,0.0610667,0.0516083,0.309298,0.259345,0.0173105,0.0132376,8.92751,8.06982,26.2522,24.943,0.454905,0.247846,0.758264,0.740161,9.16174,10.9937,11.5308,16.9882,16.5148,27.0972,24.1829,38.6075,31.0597,40.0709,29.4294,27.2821,20.2272,15.1571,12.7819,9.34483,9.42065,7.35849,8.8282,7.49792,10.3526,9.50225,14.2645,14.0814,21.0301,22.4815,29.0086,34.2881,31.3722,41.5341,23.9641,33.35,15.1029,19.3058,10.306,11.0979,8.79347,7.85588,9.51863,7.22614,22.4664,21.7745,19.6585,20.135,18.3155,20.7059,19.0642,24.7555,22.7178,32.7494,28.6018,39.7967,32.3756,40.3749,31.4224,36.4251,27.8108,31.2976,23.8276,26.5905,20.5837,22.9072,18.6225,20.5878,18.4775,20.1374,20.9493,22.5879,26.3054,29.1619,31.4861,37.5517,32.2603,40.9153,29.3291,38.3297,25.3021,33.3976,21.6959,28.4114
-20.6208,0.900886,0.0149478,7,191,0,22.9031,1.30538,1.79643,0.0385985,0.0704102,0.26051,0.230159,0.0141142,0.0130402,8.05464,5.82276,23.5267,23.5323,0.440428,0.50306,0.848218,0.933448,12.6749,7.52905,21.2535,11.7402,34.3444,20.1337,45.0278,32.8799,38.0668,40.462,20.7917,30.1019,10.4675,15.7183,6.42294,8.54217,5.18719,6.00729,5.41815,5.69114,6.9867,7.02468,10.525,10.6153,17.3873,18.026,28.9412,30.1981,42.2241,40.2421,43.201,33.27,27.0861,18.0679,13.4419,9.49582,7.50857,6.2948,5.45135,5.62311,20.9107,20.3524,20.3602,18.2681,23.1387,17.7668,31.5996,19.8917,44.8681,25.8909,52.2621,33.1437,49.7172,35.2703,42.9573,32.5876,35.8548,28.3712,29.7355,24.2802,24.9677,20.9156,21.7082,18.5823,20.272,17.7009,21.5436,19.1779,27.5375,24.3859,39.74,31.9411,50.7575,35.3432,51.5264,33.3371,45.7289,29.2427,38.5063,25.0585
