# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = lv.data.R
# init = 2 (Default)
# random
#   seed = 2530739542
# output
#   file = sample1.mpi.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1,z.2.1,z.1.2,z.2.2,z.1.3,z.2.3,z.1.4,z.2.4,z.1.5,z.2.5,z.1.6,z.2.6,z.1.7,z.2.7,z.1.8,z.2.8,z.1.9,z.2.9,z.1.10,z.2.10,z.1.11,z.2.11,z.1.12,z.2.12,z.1.13,z.2.13,z.1.14,z.2.14,z.1.15,z.2.15,z.1.16,z.2.16,z.1.17,z.2.17,z.1.18,z.2.18,z.1.19,z.2.19,z.1.20,z.2.20,z.1.21,z.2.21,z.1.22,z.2.22,z.1.23,z.2.23,z.1.24,z.2.24,z.1.25,z.2.25,z.1.26,z.2.26,z.1.27,z.2.27,z.1.28,z.2.28,z.1.29,z.2.29,z.1.30,z.2.30,z.1.31,z.2.31,z.1.32,z.2.32,z.1.33,z.2.33,z.1.34,z.2.34,z.1.35,z.2.35,z.1.36,z.2.36,z.1.37,z.2.37,z.1.38,z.2.38,z.1.39,z.2.39,z.1.40,z.2.40
30.538,0.900397,0.0356857,7,127,0,-21.0471,0.901653,0.536283,0.0265237,0.0172954,0.514848,0.780178,0.0246516,0.0879324,6.88948,15.2785,29.3575,27.3211,0.443939,0.358078,0.301087,0.314728,8.75637,21.1833,13.1834,16.4833,21.5613,14.9684,34.8527,17.7709,47.0913,29.7212,38.6536,54.0795,18.5371,64.504,9.35156,53.228,6.85266,38.5335,7.12158,27.2395,9.4684,19.8793,14.62,15.8728,24.069,15.1232,38.1278,19.3311,47.6533,34.3032,33.9198,58.7721,15.5828,63.1691,8.44541,49.8908,6.73001,35.7121,7.44836,25.3125,13.878,46.7807,9.20363,59.4513,5.87312,51.9214,4.64042,37.3385,4.63492,25.5537,5.46203,18.1534,7.08191,14.3556,9.5504,13.5858,12.6718,16.5016,15.1851,26.092,14.1758,45.0673,9.58251,59.2282,6.05535,53.026,4.68626,38.4933,4.60169,26.3526,5.36476,18.6136,6.91701,14.5516,9.31613,13.5308,12.409,16.0694,15.0667,24.9373
27.4591,0.847953,0.0356857,7,127,0,-17.6424,0.870055,0.807003,0.0308694,0.0256008,0.507829,0.577662,0.0231111,0.149381,7.63394,7.17287,19.1143,24.4402,0.278021,0.398887,0.542677,0.29105,10.9747,14.1917,17.6508,11.7935,29.3847,12.0874,45.4418,17.2315,51.5524,33.3067,31.0975,53.8429,13.5423,52.7117,7.67945,39.9699,6.45604,28.173,7.41147,19.829,10.473,14.6031,16.7,11.9382,27.813,11.8859,43.7112,16.2698,52.2376,30.8663,33.8477,52.4269,14.7445,53.7724,8.01249,41.4308,6.46809,29.3053,7.2134,20.5814,7.05304,41.2875,4.44054,55.3062,2.46835,51.022,1.74686,38.7933,1.6775,27.9515,2.03485,20.5928,2.85407,16.542,4.26581,15.6743,6.19609,19.154,7.50798,30.5839,6.06387,49.1348,3.40958,55.4327,2.04837,45.9937,1.65898,33.7708,1.77984,24.3758,2.32116,18.4796,3.37847,15.7583,5.05489,16.4802,6.96436,22.7963,7.27536,38.4284
28.855,0.99441,0.0356857,7,127,0,-20.5603,0.790674,1.03638,0.0462667,0.0323727,0.546191,0.478558,0.032201,0.111888,6.98308,8.39801,12.4715,18.7193,0.440857,0.318828,0.393898,0.384652,9.35561,9.34981,13.9463,7.82468,21.5043,7.95166,31.2057,10.753,35.5779,18.8577,25.015,29.9656,12.7504,31.2789,7.59857,24.76,6.29097,17.8162,6.89989,12.7052,9.16645,9.48418,13.6073,7.871,20.9857,7.88882,30.6724,10.4781,35.7151,18.2159,25.8714,29.4984,13.2454,31.5096,7.75975,25.1896,6.30612,18.1717,6.82199,12.9453,10.4112,34.6536,6.42283,57.5212,2.63714,57.3522,1.42982,43.9683,1.20064,31.4,1.4296,22.4556,2.14923,16.9042,3.68187,14.374,6.47892,15.5231,9.89556,24.2301,9.14381,46.5929,4.22245,60.5895,1.87272,51.4694,1.25179,37.6595,1.25685,26.744,1.69267,19.4605,2.73857,15.339,4.82042,14.335,8.17566,18.2124,10.4509,33.2238
32.6949,0.879541,0.0356857,7,127,0,-22.2309,1.78422,0.480523,0.0427226,0.0144882,0.24388,0.936433,0.01321,0.187622,6.44103,8.09303,38.8468,26.7979,0.257245,0.282052,0.240146,0.249365,8.23341,33.4603,12.7409,29.9999,21.6285,29.331,34.5398,33.2562,40.691,43.5968,28.9769,54.9348,15.1633,57.1874,8.61979,52.077,6.45483,44.9359,6.52247,38.2853,8.51333,33.0525,13.3489,29.8029,22.7058,29.4632,35.667,33.9357,40.3051,44.7807,27.4789,55.5905,14.2785,56.9277,8.28759,51.4474,6.38303,44.2831,6.61937,37.7361,7.69799,48.0362,5.35665,64.8968,3.48859,57.16,2.79431,39.8108,2.82059,26.2027,3.32719,18.1619,4.26776,14.4192,5.63231,14.2211,7.23064,18.6359,8.2272,31.8141,7.13335,54.7841,4.68923,64.9829,3.18884,52.2666,2.74409,35.3087,2.92119,23.3689,3.55281,16.7024,4.61865,13.9973,6.08667,14.9015,7.64162,21.2669,8.17292,37.857
34.9919,0.723931,0.0356857,4,15,0,-26.7158,1.68461,0.469916,0.041351,0.0144678,0.245067,0.907456,0.0125225,0.190301,6.48161,8.1594,35.8026,26.4511,0.261504,0.27876,0.241857,0.250816,8.8736,30.7744,14.3791,27.7426,24.9909,27.6109,39.8117,32.4059,45.0818,44.0909,29.973,55.9559,14.9196,57.4627,8.31273,51.6617,6.18005,44.1428,6.21391,37.2685,8.07251,31.8291,12.6552,28.2586,21.8721,27.2917,36.2877,30.6368,45.8399,40.7455,34.5593,53.8418,17.6981,58.0422,9.35441,53.3753,6.4524,45.9548,6.04799,38.8199,7.60937,49.9695,5.0389,67.8718,3.15156,58.3545,2.48412,39.6789,2.49879,25.5203,2.95315,17.1918,3.81059,13.118,5.09276,12.2674,6.71916,15.1825,8.11384,25.4642,7.7191,48.3624,5.19372,67.6061,3.22378,59.4052,2.50062,40.7116,2.48461,26.1847,2.91511,17.5515,3.74804,13.2653,5.00511,12.2286,6.61923,14.8602,8.06186,24.5278
33.4258,0.997537,0.0356857,6,63,0,-30.1405,1.76727,0.471303,0.0443275,0.0136785,0.241158,0.882282,0.0122407,0.230167,7.10442,6.73603,36.276,31.0157,0.307713,0.34895,0.287079,0.25098,9.32766,31.4434,14.5865,28.487,24.5748,28.2901,38.0909,32.6209,42.6762,42.8115,29.3066,52.879,15.4463,54.2224,9.02292,49.1798,6.92333,42.4778,7.10036,36.2961,9.31515,31.4578,14.5601,28.4935,24.5295,28.2841,38.0469,32.5945,42.6961,42.7682,29.3673,52.8566,15.4817,54.2325,9.0363,49.2029,6.9262,42.5016,7.09633,36.3162,5.93939,57.6779,3.76047,72.9592,2.37814,59.8244,1.92938,40.1259,1.98332,25.8615,2.37473,17.5664,3.08782,13.5439,4.14643,12.801,5.48692,16.0012,6.63262,27.0715,6.28989,51.725,4.19185,72.4763,2.56981,63.8342,1.97094,43.8927,1.94216,28.2714,2.26804,18.8782,2.91261,14.0926,3.89927,12.6867,5.19928,14.8914,6.46441,23.7837
32.3325,0.823392,0.0356857,7,127,0,-24.7576,1.87446,0.479354,0.0788943,0.0140955,0.233109,0.910522,0.0109416,0.156894,6.4189,10.242,22.0838,24.1018,0.280773,0.342141,0.293929,0.341832,8.3485,18.9238,13.3916,16.8186,23.9891,16.2408,40.9655,18.2874,50.9319,24.402,35.6923,31.6262,17.2924,33.1672,9.12798,30.1293,6.51415,25.9156,6.44053,21.9948,8.42847,18.8575,13.5754,16.7829,24.3447,16.2534,41.403,18.3864,50.8582,24.599,35.1424,31.7477,16.9771,33.1296,9.01563,30.0293,6.48733,25.8115,6.46337,21.9062,10.0194,49.9269,6.51072,74.9521,3.76941,65.6593,2.82285,43.565,2.79775,27.0091,3.32608,17.4536,4.36174,12.7454,5.96243,11.4364,8.10464,13.7936,10.1928,23.5486,10.0924,48.8225,6.63746,74.6489,3.82685,66.3556,2.83609,44.2519,2.7888,27.4401,3.30035,17.6837,4.31823,12.8439,5.89917,11.4287,8.02728,13.6304,10.1412,23.0143
31.4773,0.998757,0.0356857,6,127,0,-20.2944,1.11301,1.21101,0.0615479,0.0367283,0.400428,0.387765,0.0218488,0.150208,6.56776,5.82436,15.6339,21.3064,0.315994,0.376941,0.406715,0.36567,8.52001,12.3068,12.9983,10.3719,21.3167,10.0286,33.3298,12.1663,40.3066,18.6845,29.2003,27.5559,14.6846,29.4212,8.23775,25.0149,6.37471,19.5587,6.72806,15.0721,8.98018,11.9429,13.9236,10.2147,22.876,10.1474,35.0231,12.7859,39.8624,20.0048,26.7549,28.4017,13.3087,29.0234,7.77619,24.2186,6.31242,18.8378,6.92568,14.5386,6.74603,39.1379,3.55231,58.9122,1.35959,56.1662,0.720095,44.0886,0.592541,32.8978,0.699004,24.5321,1.06487,18.9266,1.90047,15.9192,3.58714,16.0996,6.09403,22.5459,6.5411,41.895,3.18909,59.6933,1.23946,54.9728,0.689992,42.7254,0.594028,31.8211,0.724684,23.7763,1.12893,18.462,2.03851,15.7567,3.8412,16.4073,6.34166,23.9611
33.8153,0.961565,0.0356857,7,255,0,-24.0865,0.667178,0.860298,0.0144294,0.0276763,0.663447,0.53138,0.0358024,0.157527,8.08526,7.42465,33.5178,24.673,0.352499,0.272929,0.301659,0.331457,10.4801,23.9355,15.0281,19.321,22.3048,19.2487,31.7167,26.021,37.261,47.4504,28.3273,82.6987,14.9941,90.9059,8.98421,70.5402,7.47119,48.3627,8.17619,32.7868,10.6836,23.5355,15.3787,19.1851,22.8236,19.414,32.2592,26.7743,37.192,49.3698,27.4386,84.3552,14.437,90.1731,8.80492,69.1133,7.46122,47.2412,8.27323,32.078,6.6849,46.7036,3.38109,60.4296,1.64437,51.5108,1.13944,37.3472,1.12926,26.1281,1.44674,18.7295,2.17252,14.545,3.51997,13.2558,5.6277,15.8766,7.571,26.893,6.27637,49.8362,3.03703,60.2188,1.531,49.6254,1.11709,35.6378,1.15249,24.9388,1.5158,18.0043,2.30978,14.2052,3.75727,13.329,5.94169,16.6959,7.65383,29.3835
30.1585,0.675578,0.0356857,7,127,0,-22.5538,0.526289,0.580417,0.0124511,0.0191316,0.923626,0.761459,0.0486332,0.188911,7.17688,6.89631,21.862,23.9917,0.348347,0.418078,0.348633,0.403552,9.84383,13.0386,14.5572,9.28073,22.0828,8.86605,32.8227,13.2281,42.72,33.9092,33.334,96.275,13.6573,114.131,7.16465,72.3951,6.16137,39.2931,7.23546,21.4687,9.95834,12.8573,14.748,9.21892,22.3755,8.91041,33.1989,13.5169,42.8505,35.1752,32.6178,98.3719,13.2781,113.164,7.08187,71.0833,6.16956,38.5243,7.29563,21.0843,6.65364,41.8202,4.51071,56.7942,2.773,51.7908,2.09837,37.8172,2.05103,25.9422,2.41453,18.3613,3.16883,14.4356,4.35095,13.6226,5.86486,16.6549,7.02577,26.7111,6.32982,45.7698,4.08439,57.3452,2.57296,49.2758,2.05102,35.204,2.09175,24.1471,2.52892,17.3429,3.36368,14.0369,4.62708,13.8523,6.156,17.9061,7.08051,29.8404
31.1564,0.975059,0.0356857,7,127,0,-19.6115,1.00522,1.19919,0.0215906,0.0376326,0.441123,0.3959,0.0234369,0.113957,7.67768,9.19595,40.614,24.4845,0.263512,0.275842,0.30756,0.356713,9.65688,31.8838,14.0809,26.9363,21.8656,26.2165,32.4136,31.8024,38.283,47.9146,29.1009,69.784,15.9381,75.3354,9.47425,64.4829,7.5089,50.32,7.90357,38.6326,10.2944,30.6299,15.2997,26.4354,23.7817,26.6951,34.3225,33.9719,37.7249,52.2796,26.2473,72.6414,14.169,74.0519,8.84189,61.7165,7.43123,47.7955,8.20129,36.7915,8.11981,47.6543,3.23352,60.2242,1.27475,51.1746,0.785667,38.4752,0.750695,28.1872,0.997755,20.899,1.65749,16.2781,3.12361,14.2381,5.97495,15.8553,9.4009,25.9575,7.67851,49.8175,2.94474,59.991,1.19804,50.0391,0.769961,37.449,0.76084,27.4293,1.03551,20.3903,1.74609,15.9913,3.31153,14.2013,6.29581,16.2837,9.56145,27.5696
25.2007,0.612895,0.0356857,7,127,0,-19.1498,1.07541,0.915474,0.0690339,0.0299193,0.441882,0.52224,0.0237116,0.0805329,6.68301,12.6595,15.9144,21.0869,0.411524,0.538121,0.394988,0.362517,7.51668,12.0591,10.5303,9.55322,16.7371,8.41963,27.196,9.03723,38.4725,12.7684,36.0884,20.7181,20.1375,26.0006,10.3317,23.564,7.08387,18.4669,6.8304,13.9406,8.61476,10.7176,12.9553,8.84244,21.1159,8.43902,33.0135,10.2663,40.0222,16.1181,28.7853,24.1978,14.4124,25.5593,8.28151,21.2207,6.69682,16.1993,7.40635,12.2609,13.5379,37.5462,8.21838,54.6234,3.99536,51.7444,2.53864,39.4448,2.31972,28.2983,2.81441,20.5473,4.09986,16,6.54615,14.4364,10.3802,16.7962,13.852,26.9126,11.6028,46.8106,5.90953,55.6524,3.12204,46.5587,2.34025,34.1318,2.45504,24.4455,3.26808,18.1662,5.01233,14.9265,8.09209,14.8592,12.2266,19.9518,13.8081,35.1199
27.9695,0.949678,0.0356857,7,127,0,-16.1388,1.16322,1.29889,0.0270213,0.0425412,0.400875,0.37696,0.0203253,0.0800017,6.71092,13.4728,38.9189,23.1124,0.230419,0.385101,0.292564,0.332262,8.49301,30.3097,12.9566,25.101,21.6578,23.6932,35.0392,28.0843,44.1456,43.084,32.4573,65.0471,15.8666,70.1754,8.65366,59.5119,6.64691,46.3103,7.09025,35.5418,9.67557,28.1085,15.4125,24.1295,25.9096,24.3743,39.6715,31.8256,42.5447,51.0086,25.7906,69.5035,12.4416,67.4194,7.57869,54.8084,6.57364,42.2048,7.71774,32.5731,11.5316,47.1583,3.99647,58.5397,1.44845,48.7523,0.871321,36.4806,0.841095,26.7355,1.15613,19.8133,2.02217,15.3543,4.06735,13.2884,8.36003,14.7164,13.8646,24.8807,10.6626,49.703,3.53899,58.0846,1.34133,47.4399,0.851054,35.3433,0.856736,25.8994,1.21311,19.2466,2.16248,15.0268,4.38645,13.2351,8.94948,15.201,14.1514,26.8593
30.9713,0.9802,0.0356857,7,127,0,-21.2852,1.04687,0.829594,0.0497628,0.0256361,0.402907,0.555467,0.0214454,0.156835,8.08932,6.38188,17.1455,22.7004,0.469895,0.354153,0.387689,0.351364,10.694,13.9618,15.9402,12.347,24.6037,12.6684,34.8611,16.0605,37.3927,23.8976,25.9768,32.029,14.3209,32.6072,8.99411,27.7228,7.4513,21.9999,8.02876,17.3024,10.5469,14.059,15.67,12.3783,24.1999,12.6082,34.5136,15.8451,37.5901,23.521,26.5403,31.8265,14.6528,32.7265,9.11542,27.9529,7.467,22.2126,7.97114,17.4616,6.85999,38.0867,4.65319,55.1659,2.51124,54.5315,1.64061,42.7786,1.4669,31.1249,1.69788,22.7807,2.32884,17.8202,3.4843,16.0054,5.21518,18.0559,6.84462,27.0039,6.29759,45.2529,3.73115,57.185,2.08241,50.811,1.52214,38.3051,1.5075,27.7264,1.87294,20.6356,2.6747,16.8034,4.04676,16.2019,5.89274,20.219,7.01095,32.7159
28.5692,0.922462,0.0356857,6,127,0,-18.53,1.10762,0.964139,0.0478507,0.030584,0.425279,0.461559,0.0214508,0.163636,5.86747,5.50842,20.3375,26.5047,0.311695,0.250146,0.32565,0.276386,7.63359,15.3071,12.036,12.2799,20.9088,11.3136,35.6052,13.4357,47.808,22.0156,35.2997,36.8512,15.6198,40.7614,7.81063,33.6969,5.78516,25.3331,6.15103,18.7559,8.51445,14.2879,13.9177,11.7952,24.38,11.4992,40.0505,14.9306,47.3254,25.9287,28.9513,39.6008,12.5122,39.3918,6.91179,31.3203,5.69745,23.3262,6.57602,17.3331,5.17402,41.4303,3.14718,51.8353,1.74193,48.0111,1.21744,38.2259,1.14641,29.1035,1.37589,22.4581,1.94272,18.472,2.9721,17.2822,4.46718,19.9363,5.64375,29.2006,4.79628,44.7065,2.75192,52.0627,1.57328,46.088,1.17329,36.1071,1.17112,27.4554,1.46535,21.3816,2.11981,17.9667,3.26118,17.4613,4.79976,21.2453,5.67413,32.266
30.9785,0.9733,0.0356857,7,127,0,-20.5067,1.46781,0.824019,0.0474393,0.0243986,0.2695,0.579215,0.0136294,0.137686,6.67526,9.68419,25.1082,25.6969,0.401909,0.393838,0.322166,0.433922,9.67659,21.3758,16.1021,19.3633,27.927,19.8281,43.1817,24.6251,45.9735,35.4689,28.3893,45.4635,13.6649,45.7018,7.6677,40.0843,5.82062,33.4639,5.95591,27.6436,7.79407,23.1361,12.1896,20.1721,20.9899,19.1952,35.3499,21.4112,47.4694,29.1432,38.826,41.1873,20.0492,46.7413,10.0286,43.3649,6.4633,36.891,5.68493,30.5416,8.55609,54.5381,3.89545,71.1306,1.79622,57.2932,1.2695,39.2674,1.31727,26.1691,1.76661,18.0425,2.75284,13.6944,4.58633,12.5688,7.47622,15.9885,9.99391,30.6551,7.47968,61.4515,3.17936,69.6288,1.59613,52.9673,1.24349,35.8115,1.3825,23.9359,1.93416,16.7622,3.08092,13.1525,5.15371,12.8296,8.20741,17.9095,10.0027,36.7595
32.4805,0.790044,0.0356857,7,127,0,-22.2623,1.35703,0.935884,0.0397929,0.029472,0.319579,0.476845,0.0155694,0.0984169,6.13619,10.3682,27.559,27.4196,0.318158,0.344637,0.387279,0.397677,8.87831,22.4297,15.089,19.5192,27.2775,19.5376,44.8914,24.8524,50.2362,39.2446,29.458,53.924,12.8869,53.4964,6.98889,44.9665,5.45591,35.8686,5.93783,28.4107,8.35163,22.9981,13.9618,19.7671,25.2093,19.3048,42.5781,23.6693,51.3065,36.825,32.6667,52.7451,14.332,54.2813,7.43401,46.2424,5.52481,37.0197,5.77278,29.3,9.0344,46.2414,4.82114,56.5278,2.5103,49.4155,1.77676,37.5734,1.74582,27.6219,2.19893,20.7345,3.24976,16.729,5.18525,15.5936,8.10435,18.502,10.4914,29.2339,8.5642,48.3872,4.42891,56.3835,2.36807,48.0706,1.74555,36.2682,1.7737,26.662,2.28611,20.1249,3.42347,16.442,5.48027,15.6807,8.47095,19.2467,10.5474,31.2004
34.6303,0.8047,0.0356857,7,127,0,-25.6211,1.1254,0.515582,0.0378923,0.015591,0.372662,0.884807,0.0201735,0.213122,7.95776,6.6979,23.696,22.1028,0.305762,0.304373,0.295446,0.270806,10.8534,19.6584,16.5822,17.7589,25.9042,18.6719,36.1103,24.1678,36.4123,35.5546,23.6027,45.3144,12.8437,44.5577,8.26402,37.6797,7.05951,30.1773,7.82528,24.0848,10.5466,19.8949,16.0212,17.8184,25.0845,18.4713,35.5048,23.5318,36.9809,34.5714,24.6782,44.9212,13.4142,44.9257,8.46396,38.2703,7.07468,30.7114,7.70378,24.4848,6.99481,40.6743,5.14312,63.0076,3.14354,61.7178,2.28516,44.6408,2.16518,29.33,2.49072,19.7477,3.2015,14.8476,4.31569,13.5563,5.76329,16.3207,7.00114,26.6201,6.59693,48.8389,4.3896,65.7019,2.75496,56.7891,2.18664,39.1264,2.22731,25.6405,2.67703,17.7293,3.51567,14.0577,4.75642,13.9159,6.23637,18.5308,7.12899,32.5507
37.1096,0.998718,0.0356857,7,127,0,-29.5488,1.32789,0.537219,0.0383097,0.0168626,0.348631,0.79188,0.0173557,0.153979,6.37761,8.96315,31.7781,28.5181,0.311801,0.316872,0.293002,0.361614,8.11523,25.3499,12.628,21.3066,21.7861,20.1002,36.4356,23.3743,46.6143,34.6963,33.7947,50.777,16.1114,54.4985,8.53544,47.0699,6.37001,37.623,6.66991,29.6447,9.09141,23.9002,14.7454,20.6161,25.6377,20.4719,40.8786,25.7105,45.3272,39.6542,27.6827,53.6167,12.9796,52.9534,7.53784,44.2473,6.25125,35.0587,7.13786,27.7082,8.00447,49.578,5.17527,62.1145,3.28488,52.9354,2.62871,37.3645,2.67097,25.2794,3.19543,17.8843,4.19074,14.2159,5.6933,13.6946,7.56439,17.1833,8.95423,28.2355,8.04469,49.2064,5.22022,62.1056,3.30485,53.1913,2.63294,37.6103,2.66601,25.4432,3.18273,17.9758,4.16968,14.2517,5.6638,13.6755,7.53261,17.0758,8.94461,27.9563
35.8809,0.795524,0.0356857,7,127,0,-30.5537,1.28145,0.63932,0.0560365,0.0196589,0.308379,0.666049,0.0169632,0.152362,8.05376,8.30297,19.3095,28.1294,0.300168,0.369188,0.280953,0.293045,10.6732,16.577,15.8983,15.1901,24.3945,15.6361,33.9286,18.8961,35.648,25.517,25.3319,31.7771,14.6431,32.5367,9.27798,29.085,7.43743,24.5342,7.62916,20.4308,9.59212,17.3225,13.876,15.4676,21.3311,15.2436,31.1643,17.4676,36.5865,23.1234,29.3551,30.2259,17.5024,32.9219,10.5063,30.4348,7.7649,25.9933,7.38144,21.6568,7.39345,49.8677,4.43922,63.1714,2.58529,54.3039,1.95998,39.0194,1.95836,26.8598,2.37817,19.1016,3.24162,14.9635,4.64891,13.9188,6.57171,16.7337,8.24484,26.9547,7.56764,48.2014,4.63498,63.0577,2.6679,55.3496,1.97947,40.0571,1.94377,27.5798,2.33429,19.527,3.16278,15.1559,4.52845,13.8858,6.42527,16.3492,8.17393,25.8474
32.2655,0.882164,0.0356857,7,127,0,-25.8759,1.08504,0.632859,0.0575834,0.0205435,0.414885,0.677393,0.0182354,0.114529,7.64077,10.8101,16.1759,29.9757,0.359671,0.368686,0.40214,0.294962,9.97807,12.4979,15.4114,10.3425,25.7345,9.85201,41.3609,11.9328,51.8772,18.9128,37.901,29.3715,18.2414,31.862,9.80143,26.7976,7.43423,20.594,7.82228,15.5784,10.5079,12.1121,16.4951,10.1677,27.6218,9.94915,43.5833,12.5373,51.5599,20.3388,34.7277,30.3867,16.4826,31.4332,9.23546,25.9233,7.35464,19.8165,8.0451,15.0106,9.04601,49.2013,5.50606,57.2135,3.46404,47.7422,2.8115,34.4109,2.92149,24.1316,3.60122,17.7121,4.89365,14.5406,6.88332,14.4015,9.33296,18.502,10.8138,30.4438,8.95085,49.6836,5.42429,57.1322,3.43127,47.3711,2.80603,34.0744,2.93276,23.9046,3.62821,17.5837,4.93909,14.4947,6.9476,14.4471,9.39781,18.7051,10.8146,30.9193
32.3893,0.947691,0.0356857,7,127,0,-25.2703,1.06066,0.427013,0.0395908,0.0131248,0.383213,1.06306,0.0219555,0.165969,6.59094,10.4408,20.0965,23.9086,0.270107,0.372321,0.333037,0.351296,9.3285,16.2515,14.802,14.3486,24.2035,14.894,35.9349,19.6835,38.6242,31.4182,24.5943,43.6213,12.0946,43.7812,7.06241,36.4684,5.65958,28.4656,6.05623,22.0066,8.05938,17.4573,12.3677,14.8132,20.2279,14.3326,31.7548,17.2155,39.774,26.2666,30.763,40.1351,15.6982,45.1052,8.3257,39.5001,5.9213,31.3074,5.73437,24.1822,10.1604,47.7657,7.00799,69.9589,4.4198,60.7715,3.50638,39.8011,3.55479,24.4606,4.205,15.9674,5.38163,12.1307,7.07974,11.7034,9.13309,15.4946,10.6581,28.1987,9.57827,54.844,6.2218,70.5249,4.07628,55.7648,3.45127,35.4286,3.66122,21.8866,4.4387,14.6981,5.74165,11.7299,7.55375,12.134,9.60723,17.4327,10.7183,33.4465
30.1659,0.996739,0.0356857,7,127,0,-23.0061,0.817029,0.665359,0.0318473,0.0218625,0.545831,0.601504,0.0262789,0.201078,7.39219,5.27809,18.3017,43.0667,0.381627,0.261274,0.337098,0.340498,10.192,13.2931,15.827,10.758,25.6688,10.6387,39.5579,14.4553,47.6067,27.299,32.4104,47.4085,14.7039,49.6668,8.12187,38.1717,6.59826,26.6605,7.34624,18.4762,10.0849,13.3935,15.6262,10.7964,25.3399,10.6031,39.1765,14.2663,47.6634,26.7847,33.0154,47.0094,15.0113,49.8752,8.21075,38.5139,6.6047,26.9293,7.30167,18.6529,3.35165,56.6157,1.93675,51.8831,1.38681,39.2914,1.29961,28.0509,1.49997,20.2787,1.97965,15.6865,2.80281,13.8146,4.00783,14.9261,5.32967,20.9968,5.67069,35.8368,4.08919,53.6891,2.33132,55.2927,1.51632,44.0041,1.29378,31.7688,1.39643,22.7123,1.76914,17.0295,2.45818,14.1895,3.52896,14.1028,4.88071,17.9738,5.76362,29.2929
33.4186,0.969799,0.0356857,7,127,0,-25.4848,0.722285,0.647073,0.0215504,0.0188135,0.615263,0.645689,0.0296985,0.205312,7.77796,5.98742,23.2429,30.6949,0.281843,0.319785,0.307171,0.342238,10.5228,16.3982,15.8698,13.0148,24.907,12.7561,37.5493,17.3363,46.0847,33.4945,33.6922,62.5799,15.7979,68.7854,8.68748,52.3786,6.99855,35.4565,7.68921,23.7233,10.3204,16.6664,15.503,13.1183,24.3216,12.6779,36.8515,16.8917,46.0488,32.1825,34.8049,61.2594,16.4529,69.2853,8.88194,53.373,7.01718,36.2309,7.6057,24.217,5.24669,53.0907,3.15189,65.8907,1.85612,56.6784,1.41372,41.151,1.40992,28.6688,1.70521,20.5931,2.31565,16.2171,3.31277,15.0448,4.68064,17.8387,5.89944,28.0596,5.51311,49.4167,3.45606,65.5601,1.98828,58.9458,1.44694,43.4756,1.38975,30.3177,1.63986,21.5881,2.1968,16.6858,3.12962,15.0085,4.45324,17.0443,5.77064,25.7402
28.6183,0.872879,0.0356857,7,127,0,-20.3306,2.21885,0.617084,0.0674267,0.019583,0.205712,0.724051,0.00884047,0.118137,6.94414,11.8869,30.1697,24.0254,0.28209,0.411241,0.325829,0.306138,9.55789,26.3622,16.2702,23.9574,30.3965,23.8127,50.6342,27.7416,54.0073,36.7488,31.4327,43.9339,14.6624,43.4159,8.31592,38.9227,6.60144,33.7723,7.30344,29.1887,10.6449,25.6604,18.7533,23.6751,34.9167,24.2729,54.1796,29.4516,49.9743,38.9831,26.3446,44.4369,12.5252,42.5611,7.64188,37.7226,6.57112,32.6383,7.79642,28.2641,11.1309,47.8978,6.46329,66.1138,3.50074,56.1901,2.57425,38.4954,2.58271,25.1422,3.19115,17.045,4.43675,12.8757,6.49075,11.7986,9.37448,14.508,12.0037,25.2556,10.8585,49.9416,6.15222,66.2147,3.38302,54.9086,2.55091,37.3347,2.60762,24.391,3.25849,16.6253,4.55655,12.6966,6.67516,11.8447,9.60119,14.9324,12.0998,26.5731
