# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = lv.data.R
# init = 2 (Default)
# random
#   seed = 2072885
# output
#   file = sample4.pmx.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
-9.98783,0.900588,0.0582315,6,127,0,21.8425,1.83361,1.55058,0.0699569,0.0464272,0.225205,0.260271,0.011431,0.0153837,7.47741,6.56809,23.2589,27.6225,0.359269,0.263772,0.754264,0.804529,10.1868,9.39933,16.179,15.2684,26.9652,25.3291,39.8618,36.207,41.247,35.0502,26.9213,21.2847,14.4066,11.0912,8.75916,6.8624,6.94827,5.6391,7.26725,6.10134,9.60812,8.2533,14.9961,13.0075,25.0315,21.7467,38.2165,33.3582,42.3272,37.3973,29.3574,25.8129,15.7958,13.5033,9.2953,7.75149,7.06484,5.81237,7.10099,5.79429,20.4923,24.0035,18.9458,22.2599,19.263,23.3254,22.5908,29.0228,29.2071,39.6157,34.6641,47.3056,34.7952,46.3409,31.55,40.7873,27.4853,34.524,23.7584,29.0716,20.8416,24.9619,19.0809,22.5644,19.0554,22.5949,21.8498,26.6156,28.1147,36.0675,34.1641,45.8231,35.073,47.3984,32.1361,42.7287,28.0933,36.442,24.2765,30.6537
-10.026,0.704504,0.0582315,6,63,0,16.7828,2.00714,1.76651,0.0820999,0.0522132,0.209408,0.209398,0.0103846,0.0119317,6.26525,7.23409,21.9124,30.1657,0.254626,0.302561,0.802332,0.741646,8.68735,9.56489,14.495,14.4339,26.1668,22.7851,42.7361,32.9243,47.4448,36.2301,29.9588,27.0607,14.4603,15.8841,7.99069,9.63655,5.95714,7.11115,6.06654,6.66092,8.07965,7.78086,13.1375,10.8261,23.6305,16.7697,39.9776,26.1731,48.5278,35.3335,33.5399,34.3229,16.3921,23.0126,8.68698,13.2875,6.12626,8.50366,5.92233,6.78034,19.1667,26.9914,17.4654,25.1839,17.3901,25.4137,20.1655,28.7714,26.6847,35.6946,32.6748,42.6154,33.0744,44.487,29.9713,41.8138,26.0716,37.378,22.4738,32.8587,19.5792,29.0022,17.6673,26.2237,17.2426,24.9895,19.4073,26.1102,25.3733,30.7082,31.9985,38.275,33.3603,43.8799,30.6192,43.9658,26.7456,40.4453,23.0568,35.8574
-11.2109,0.983866,0.0582315,6,63,0,18.0615,2.08776,1.49935,0.0613676,0.0499626,0.202256,0.239316,0.0103571,0.0139829,7.35591,6.84177,31.5198,24.4144,0.349233,0.34241,0.731983,0.950997,9.59175,9.77698,14.8907,15.5721,24.824,25.2382,37.6312,36.0526,40.9653,36.9563,28.2321,24.5314,15.4387,13.1968,9.28645,7.82649,7.19043,5.89149,7.34492,5.72718,9.5574,6.95788,14.8183,10.0268,24.7027,16.0327,37.523,25.9127,41.0247,36.5175,28.3845,36.4895,15.5297,23.7042,9.32257,12.7321,7.19863,7.64095,7.33411,5.84099,28.0527,21.5303,25.9264,20.1509,25.901,21.0065,29.2655,25.47,36.4678,34.0357,42.9782,41.5021,43.7661,42.2175,40.4407,38.2791,35.8912,33.0762,31.5589,28.1934,28.0811,24.2091,25.9387,21.4023,25.8872,20.129,29.2119,21.1539,36.3883,25.8769,42.9399,34.5919,43.7841,41.743,40.4828,42.0729,35.9362,37.9834,31.598,32.7701
-11.828,0.954955,0.0582315,6,63,0,16.7272,1.81202,1.6379,0.0522167,0.0679061,0.238436,0.301318,0.0113573,0.0154982,7.62697,7.1493,32.2704,24.605,0.242943,0.392006,0.899507,0.782543,9.73787,8.02394,14.9551,11.4868,25.0348,18.9791,39.1598,31.3682,45.1924,41.1312,32.2125,32.7844,17.2587,17.5063,10.0375,9.75226,7.6105,7.30067,7.71282,7.56327,10.026,10.2219,15.5714,16.4339,26.0996,27.6612,40.2195,39.7745,44.7766,36.8344,30.7786,21.0603,16.3974,11.165,9.7065,7.6404,7.53868,7.27223,7.81265,9.21586,27.9951,20.4163,25.282,17.4994,24.8647,16.2895,28.1854,17.7152,36.4643,23.3279,45.1747,31.3737,46.8164,34.054,42.7976,30.8238,37.1592,25.909,31.8747,21.4467,27.7086,18.1472,25.1481,16.4117,24.9701,16.978,28.6776,21.3369,37.2837,29.3946,45.616,34.0849,46.636,32.0201,42.3592,27.2541,36.7004,22.5649,31.4866,18.9093
-11.7494,0.923174,0.0582315,6,63,0,25.6776,2.06692,1.23781,0.0618887,0.0417629,0.21191,0.351428,0.0113558,0.0170308,5.87289,7.5587,31.7407,26.5699,0.334606,0.260642,0.674159,1.05833,7.42856,9.60024,11.6607,14.4321,20.5856,23.488,34.8371,36.6088,43.4011,44.5987,31.365,33.7129,15.8312,17.8185,8.51784,10.0415,6.06694,7.53429,5.92697,7.63268,7.64994,9.83738,12.1731,14.9193,21.5692,24.3202,36.0152,37.5445,43.191,44.4908,29.9057,32.447,14.9568,16.9959,8.19257,9.73655,5.98646,7.47049,5.99244,7.71682,27.641,21.5693,24.84,18.5338,24.0011,17.888,26.5178,20.9378,33.986,30.0147,42.7245,42.194,44.8702,45.6312,41.4081,40.2785,36.2868,32.7593,31.3727,26.1533,27.3614,21.2859,24.6873,18.4004,24.054,17.959,26.9273,21.3592,34.7602,30.8974,43.1946,42.8352,44.7363,45.4529,41.0199,39.7573,35.8702,32.2421,31.0106,25.7458
-8.996,0.893433,0.0582315,6,63,0,16.4687,1.73286,1.26461,0.0635318,0.0379514,0.236771,0.336539,0.0126581,0.0158743,7.8728,7.49962,24.2145,27.5908,0.255387,0.286038,0.815969,0.868445,10.5135,10.3112,16.1282,16.43,25.6656,27.6241,36.2048,42.5918,36.7873,47.3519,24.8719,30.8261,14.1167,15.182,8.99217,8.73026,7.31825,6.8883,7.69808,7.3472,10.0509,9.90969,15.2277,15.6197,24.2957,26.2554,35.1692,41.1955,37.5864,47.9455,26.5394,32.8484,15.1156,16.264,9.39384,9.10129,7.40027,6.95199,7.55243,7.21472,21.414,22.6227,19.9269,19.868,20.4057,19.9793,23.9047,24.9162,30.4413,37.3846,35.7126,50.5322,35.8475,51.2937,32.5852,43.8963,28.4377,35.3532,24.6326,28.1988,21.6987,23.0231,20.0218,20.0315,20.206,19.7989,23.2765,24.1135,29.5713,35.8514,35.3231,49.6892,36.0784,51.7408,33.0749,44.7579,28.948,36.161,25.0641,28.8266
-7.97699,0.979591,0.0582315,6,63,0,15.9314,1.75827,1.35853,0.0736892,0.0376117,0.244559,0.301646,0.0129661,0.0157191,7.18541,7.10769,22.0387,29.9958,0.237558,0.277711,0.807461,0.864224,9.19518,9.84177,14.0125,15.6486,23.0427,25.9921,35.1047,38.988,39.4792,41.8126,28.0283,27.2397,15.3406,13.9225,9.16465,8.18801,7.09309,6.44107,7.26948,6.74903,9.4621,8.90745,14.5686,13.7787,23.9685,22.8823,35.9617,35.8942,39.0646,43.0205,26.8197,31.6642,14.6145,16.5069,8.88275,9.14381,7.03564,6.65441,7.36609,6.50664,19.1451,25.2677,17.3596,22.718,17.1973,23.159,19.6346,28.5941,25.3617,40.9246,31.1278,52.7396,32.0759,53.3132,29.2629,46.5618,25.3839,38.5018,21.772,31.5151,18.955,26.288,17.2767,23.1334,17.281,22.6769,19.9803,26.5639,25.9095,37.2524,31.4079,50.6058,31.9457,54.1837,28.9631,48.5816,25.0724,40.5142,21.5105,33.1514
-10.2471,0.911942,0.0582315,6,63,0,13.8446,2.08275,1.49972,0.0545344,0.0416166,0.211832,0.297018,0.0107569,0.0165622,6.67099,7.34247,35.7428,33.7168,0.320348,0.327173,0.764173,0.958061,8.64728,9.04621,13.6967,13.2571,23.8533,21.0186,38.4113,31.3867,43.7378,35.8853,29.4916,26.6196,15.1166,15.0931,8.66286,9.24608,6.60434,7.31903,6.83007,7.62645,9.17699,9.96084,14.8666,15.1,25.9315,23.9339,40.3711,33.8869,42.5707,34.4377,26.8058,22.8517,13.6877,12.8397,8.14538,8.39332,6.51262,7.21063,7.03621,8.07358,31.3379,28.6122,28.491,25.4655,28.059,24.9975,31.7112,28.6592,40.634,37.8216,49.2838,47.8615,50.3116,49.9077,46.0014,45.0351,40.3006,38.2365,34.99,32.0694,30.7869,27.478,28.2381,25.0086,28.2994,25.5449,32.7563,30.7573,42.2354,41.0956,49.9732,49.4439,49.8745,48.9585,45.1549,43.1072,39.4393,36.3299,34.2633,30.5557
-11.0026,0.658081,0.0582315,6,63,0,17.9282,2.06278,1.56708,0.105986,0.0591799,0.203199,0.26195,0.0108013,0.0119795,7.19154,6.87453,18.5224,21.8942,0.292689,0.296752,0.833113,0.8067,8.90784,10.0075,13.2645,17.0033,21.6449,30.4527,33.4254,48.6139,39.3446,52.0577,29.9793,31.0098,17.1148,14.3644,10.0938,7.94043,7.4389,6.06216,7.17507,6.33254,8.8413,8.54984,13.1201,13.8771,21.3932,24.7443,33.1554,42.27,39.383,54.2804,30.3121,39.5618,17.3569,18.8753,10.1987,9.49603,7.46963,6.43032,7.15962,6.03143,16.4584,18.5898,15.0958,16.7322,14.8146,16.9827,16.2649,21.0031,19.9039,30.404,23.8897,38.8899,25.0458,38.774,23.5527,33.8696,21.0723,28.266,18.5776,23.387,16.5003,19.6306,15.1175,17.2076,14.8043,16.5734,16.2047,18.964,19.7994,26.5209,23.8204,36.7076,25.0559,39.6841,23.605,35.8552,21.1337,30.2401,18.6331,25.0267
-8.27062,0.670321,0.0582315,6,63,0,16.1173,2.07804,1.67678,0.10851,0.0635144,0.20069,0.250483,0.0106926,0.0134691,7.14239,6.93674,17.5244,23.618,0.322417,0.297149,0.788805,0.725946,9.4923,9.20944,14.8863,14.379,24.7911,23.9013,36.988,36.2141,39.0837,39.6185,26.2997,26.9791,14.3555,14.3791,8.72791,8.54497,6.84056,6.64523,7.0524,6.85648,9.22682,8.97558,14.3342,13.8965,23.8807,23.0946,36.2104,35.4547,39.5694,39.9801,27.4267,28.0517,15.0179,15.0122,8.99036,8.78798,6.90002,6.69846,6.97314,6.78491,15.6388,20.4452,14.5264,18.5787,14.6307,18.6151,16.685,21.7426,20.8258,28.7524,24.3353,35.4329,24.5988,36.1578,22.6653,32.6422,20.1071,28.0629,17.6908,23.8765,15.7584,20.6268,14.5754,18.656,14.5649,18.5305,16.4458,21.3968,20.4819,28.1908,24.1764,35.1403,24.6803,36.2894,22.8479,32.9452,20.3017,28.3759,17.86,24.1394
-10.7263,0.912249,0.0582315,6,63,0,19.695,1.74299,2.58005,0.0773412,0.0939587,0.249431,0.156765,0.0129673,0.00745054,6.09967,7.53016,20.3937,25.4346,0.250899,0.274302,1.11246,0.713359,8.13751,10.1756,13.1494,16.3492,23.2493,28.0456,38.2755,42.8538,44.8422,45.5275,29.921,30.3814,14.5582,16.3117,7.98981,9.63456,5.96173,7.27087,6.11256,7.22572,8.17868,9.22251,13.2404,14.2811,23.4169,24.4194,38.4599,39.3344,44.7751,46.9634,29.6774,34.9848,14.4276,19.1993,7.94395,10.8289,5.95221,7.6188,6.12575,7.05349,17.3869,23.1889,15.4882,21.8212,15.1804,21.9273,17.5933,24.4443,24.0212,29.433,30.8749,33.5728,31.7747,33.9896,28.451,31.888,24.1948,28.9804,20.3498,26.119,17.3553,23.706,15.4728,22.0664,15.1905,21.7086,17.6486,23.5084,24.122,28.0202,30.9284,32.8227,31.7501,34.2102,28.3986,32.5659,24.1422,29.7564,20.3062,26.8341
-8.22957,0.970214,0.0582315,6,63,0,14.0804,1.77285,1.8185,0.0544105,0.0757707,0.240831,0.23294,0.0125403,0.0113498,7.67139,6.30157,30.1227,21.5475,0.335139,0.297413,0.657446,0.89329,9.77301,8.55907,14.7177,14.0394,23.7566,25.1447,35.3474,41.7598,39.0448,48.9379,27.945,32.4188,15.7354,15.5991,9.63522,8.41454,7.55118,6.14036,7.75171,6.15423,10.0228,8.08673,15.2282,12.983,24.5806,23.1469,36.0686,39.399,38.6601,49.4634,26.8991,35.4381,15.091,17.3169,9.37819,9.03218,7.49859,6.29404,7.84262,6.0433,26.3496,18.5307,24.0591,16.6212,23.9582,16.3404,27.2992,18.8865,34.7557,25.5747,42.0101,32.6307,43.1678,33.6133,39.5546,30.3063,34.5241,26.0011,29.807,22.0487,26.1257,18.898,23.9659,16.81,24.0674,16.2458,27.7154,18.2868,35.3877,24.4201,42.3278,31.935,43.0179,33.8348,39.2044,30.8873,34.1564,26.6064,29.4969,22.5662
