# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = ./lv.data.R
# init = 2 (Default)
# random
#   seed = 2150931494
# output
#   file = sample1.stan.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
-14.147,0.99979,0.0529555,6,63,0,24.8241,1.80234,1.85951,0.0587657,0.0466592,0.215537,0.236572,0.0117957,0.0128911,7.22299,6.48219,27.1956,37.9497,0.391039,0.433751,1.0947,0.949331,9.73379,8.02972,15.1007,12.1684,24.5038,20.4857,35.7932,32.9749,38.1943,40.0375,26.653,29.7642,14.8809,15.9269,8.98998,9.01622,6.842,6.64584,6.73998,6.6018,8.34563,8.49919,12.2827,13.2056,19.8256,22.3425,31.05,34.9761,39.0836,39.5051,32.7425,27.1733,19.3731,14.3219,10.9778,8.3995,7.47708,6.50681,6.5796,6.7716,24.1755,32.8199,22.4834,29.4038,22.799,28.4933,26.276,31.6748,33.2737,40.6476,39.6406,51.1125,40.5974,53.8284,37.4856,49.5615,33.0903,43.1353,28.8515,37.0085,25.3751,32.1233,23.0355,29.0512,22.3474,28.6788,24.2661,32.7454,29.8721,42.5454,37.3361,52.2237,40.8642,53.4584,39.1578,48.5549,35.0739,42.0686,30.6594,36.1018
-13.1337,0.951194,0.0529555,6,127,0,21.5939,1.37297,1.73295,0.0563824,0.0415454,0.287592,0.216007,0.0153878,0.0117231,6.75435,7.75948,20.0978,35.9194,0.233732,0.338266,1.06696,0.939803,9.41785,10.7269,15.0386,16.6916,25.1144,26.5265,38.1273,37.0319,41.9098,37.3408,27.9825,25.3144,14.2475,14.33,8.13258,8.91776,6.14407,6.95401,6.18216,6.93486,7.88551,8.58737,11.9308,12.5153,19.7731,19.8959,32.1087,30.7809,42.4481,38.9498,35.865,33.6665,19.6694,20.5894,10.2665,11.7691,6.75103,7.90098,5.96319,6.75658,17.0228,32.179,15.3378,30.3397,15.5707,31.3821,19.0151,36.8339,27.0288,46.5989,35.2052,54.5193,36.1673,55.1094,31.9796,50.6545,26.6809,44.687,21.9576,38.9976,18.3092,34.353,15.9343,31.2377,15.1636,30.3161,16.8776,32.8062,22.7445,40.1243,31.9805,50.2125,36.6658,55.5886,34.2705,53.8238,29.1563,48.493,24.0579,42.4951
-13.3931,0.984898,0.0529555,6,63,0,22.8586,1.36069,1.82097,0.0612567,0.0500483,0.331515,0.245065,0.0175763,0.012353,6.63623,7.01515,19.8918,34.6727,0.221299,0.328333,1.14106,1.11827,8.60538,8.67695,13.3417,13.1575,22.4205,22.1785,35.4341,35.7138,41.5031,43.2041,28.6445,31.7882,14.4072,16.8778,8.241,9.58453,6.46223,7.14804,6.90765,7.21041,9.41093,9.42069,15.0119,14.7928,25.2533,25.0786,38.181,38.717,39.9935,42.1248,24.6503,27.7961,12.3584,14.5257,7.55833,8.70651,6.39697,6.97755,7.28593,7.51776,16.2739,29.8302,14.0948,26.6194,13.7518,25.7711,16.3808,28.7767,23.6953,37.2706,32.1694,47.1097,33.3076,49.4649,28.9032,45.27,23.5123,39.1581,18.93,33.4192,15.6293,28.9128,13.8257,26.1703,14.0338,26.0533,17.6331,30.2624,25.929,39.8255,33.2097,48.4846,32.5633,48.8714,27.6321,43.8893,22.344,37.7369,18.0387,32.2344
-11.5883,0.85077,0.0529555,6,127,0,20.1916,1.13733,1.62994,0.0414391,0.0425816,0.375122,0.25197,0.0211509,0.0125432,7.83179,7.15039,24.5091,31.9528,0.308987,0.338242,0.738411,0.829029,9.72677,10.3278,13.9095,17.1903,21.063,29.5954,30.1387,44.1232,34.3082,43.6462,26.4793,25.8408,15.601,12.8591,9.73374,7.68125,7.72023,6.20279,7.91635,6.70413,9.97471,9.18902,14.3804,14.852,21.7818,25.6856,30.8122,40.7574,34.1137,46.2202,25.5009,30.8824,14.9149,15.4048,9.454,8.58253,7.66494,6.37492,8.01308,6.39603,20.2098,27.634,17.7484,25.3986,17.5591,26.3129,20.741,32.6125,28.6948,45.0861,38.1957,54.4593,40.7064,53.4059,36.2439,46.9526,29.8105,39.7144,24.0916,33.4102,19.9341,28.6196,17.6377,25.7537,17.6722,25.651,21.2066,30.2276,29.5307,41.4278,38.749,52.961,40.5308,54.5038,35.7334,48.8963,29.2935,41.6157,23.6849,34.9787
-11.8781,0.908477,0.0529555,6,63,0,19.2854,1.25745,1.88966,0.0338787,0.063436,0.333042,0.245319,0.0177157,0.0132632,7.54522,6.19171,29.807,28.4347,0.299398,0.357312,0.972095,1.06572,10.5553,7.72923,16.6875,12.0022,27.0389,20.8781,38.6005,34.4838,38.4298,41.3243,23.7806,28.6871,12.422,14.4682,7.80295,8.1458,6.5962,6.2207,7.33288,6.54107,10.0514,8.97846,15.7291,14.7867,25.5764,25.8396,37.4908,39.1147,39.4934,38.2658,25.6672,22.243,13.3715,11.2388,8.12953,7.05282,6.62744,6.11944,7.14861,7.19528,24.9883,24.3436,22.6693,21.6262,23.7869,20.9144,30.6521,23.566,44.7043,31.0759,56.0237,39.3027,54.6748,40.5846,46.5413,36.6355,37.7667,31.432,30.544,26.71,25.4491,23.1007,22.7962,21.0586,23.4062,21.4376,29.4089,25.9118,42.8061,34.7275,55.3154,40.7253,55.374,39.4025,47.6383,34.6289,38.7695,29.4956,31.3126,25.1544
-16.1972,0.930456,0.0529555,6,63,0,21.483,1.33014,1.98808,0.0437551,0.0654866,0.341847,0.202343,0.0179647,0.0109498,7.15199,6.69302,25.9552,26.7026,0.313806,0.518091,1.07759,0.650146,9.67205,9.4164,15.2873,15.4179,25.4398,26.3486,38.0519,39.2861,39.6409,39.8085,24.5864,25.0323,12.5034,13.0236,7.76333,7.76596,6.65262,6.06359,7.63664,6.2688,10.9014,8.25667,17.7001,12.9945,29.1436,22.2406,40.4742,35.5548,36.2695,41.9074,20.2059,30.2945,10.5757,16.0509,7.18388,8.94375,6.73694,6.36573,8.30282,6.02416,21.3709,23.7691,18.8889,22.1571,19.2066,22.6406,24.2022,26.5691,35.6047,34.0864,45.5266,39.9186,44.5357,39.8726,37.663,36.3269,30.3458,31.9369,24.4403,27.8672,20.4255,24.5998,18.64,22.4995,20.0417,22.1806,26.8807,24.8323,39.284,31.4606,46.3123,38.6398,42.8362,40.4447,35.4781,37.662,28.4718,33.3615,23.0821,29.117
-15.3192,0.893223,0.0529555,6,63,0,23.51,1.41009,1.96212,0.0462404,0.0844539,0.306117,0.221621,0.0193694,0.0114433,7.40834,6.82497,27.4806,22.1851,0.43716,0.197822,0.758567,1.01285,9.34261,8.44717,13.4913,12.7953,20.3083,21.5606,27.8188,34.7603,28.9456,42.3198,20.8854,31.7139,12.6157,17.111,8.43116,9.67131,7.11465,7.05199,7.63794,6.90377,9.94592,8.77081,14.5976,13.5168,21.8446,22.8661,28.798,36.2081,27.9229,42.0312,19.0359,29.8881,11.5097,15.9302,8.00267,9.20488,7.08586,6.93528,7.9315,7.00619,23.7255,19.3587,21.7025,17.4573,22.079,16.94,25.9932,18.6947,33.7255,23.6156,40.5936,29.3314,41.094,30.9051,36.8775,28.6796,31.4553,25.2082,26.6461,21.8352,23.1872,19.0956,21.5601,17.3199,22.5163,17.0013,27.2337,19.0819,35.3526,24.3112,41.2256,29.761,40.5238,30.7931,35.8498,28.3196,30.4522,24.8146,25.8621,21.4932
-17.582,0.194099,0.0529555,6,63,0,28.4797,2.26765,1.82501,0.0752074,0.0577667,0.161688,0.219036,0.00988342,0.0122391,6.88378,7.21677,26.7427,28.1699,0.30052,0.557106,0.956421,0.63333,9.67868,9.68157,15.332,14.9846,24.5974,24.2189,33.8184,34.9758,32.8293,36.524,21.8003,25.0384,12.4351,14.0289,7.80842,8.65693,6.07995,6.78281,6.01857,6.88827,7.41646,8.76495,10.8474,13.1457,17.4589,21.2606,27.4008,32.3164,34.9308,37.69,30.3798,28.7917,18.8324,16.4943,10.8095,9.69694,7.13924,7.0689,5.92508,6.69147,24.6451,25.037,23.6557,23.3054,24.4494,23.7005,27.8661,27.417,33.3394,34.652,37.2648,40.861,37.3885,41.4468,35.0406,38.0675,31.8728,33.5255,28.7516,29.2307,26.1035,25.789,24.2529,23.6135,23.6565,23.3145,25.0758,25.9811,29.2206,32.4458,34.705,39.6251,37.6514,41.8262,36.924,39.218,34.2318,34.8032,31.0176,30.3585
-11.9394,0.985641,0.0529555,6,63,0,22.5707,1.87226,1.29945,0.062466,0.047247,0.252004,0.35325,0.0110183,0.016702,6.63789,6.72705,28.7766,23.946,0.290552,0.278544,0.683144,1.03109,8.29824,8.98699,13.2033,14.4157,24.0728,25.1318,42.6993,41.2945,55.2089,49.4004,38.4123,32.4408,17.8439,15.0043,9.26603,8.22829,6.75255,6.44873,6.99321,7.04383,9.69694,9.89707,16.4995,16.3409,30.5081,28.5389,49.9756,44.8395,51.8872,47.4365,29.0389,27.3843,13.4061,12.7003,7.851,7.52751,6.58135,6.40695,7.69709,7.47586,24.23,19.1141,21.1175,16.2307,20.0126,15.7215,22.35,19.1581,30.4012,29.5702,40.4892,42.2082,42.4212,43.3256,37.9608,36.5582,32.119,28.9045,26.8731,22.6605,22.8368,18.2672,20.4018,15.871,20.3832,16.0691,24.7098,20.8554,34.7063,32.8752,42.3868,43.6571,41.1076,42.1127,35.7092,34.7274,29.9754,27.3044,25.1519,21.4749
-14.9282,0.976479,0.0529555,6,63,0,19.0341,2.07987,1.39172,0.0717806,0.041136,0.235787,0.314728,0.0125586,0.0143541,6.83639,6.76734,29.8901,27.7801,0.286751,0.245703,0.816415,1.14019,7.45849,9.69473,10.5544,16.3506,17.602,29.3188,29.7719,47.5988,39.9526,52.2467,32.5836,30.6264,17.7159,13.73,9.76379,7.63415,7.06369,6.06853,7.05691,6.68779,9.33648,9.48383,15.0312,15.9021,25.8404,28.5144,38.2628,46.7738,36.5768,52.7662,21.5039,31.789,11.3569,14.2405,7.50335,7.79166,6.83823,6.08722,8.39887,6.61312,25.7713,22.7484,22.7245,19.9015,21.3117,19.9837,22.5664,25.3204,27.929,39.1877,35.4933,52.6115,38.2922,51.9245,35.6755,43.8181,31.2076,35.1764,26.8771,28.0765,23.4695,22.9453,21.5065,19.9823,21.837,19.8864,25.9228,24.8775,33.4975,38.3594,38.1839,52.2717,36.7646,52.2134,32.544,44.2553,28.0619,35.568,24.3339,28.3777
-8.40649,0.714156,0.0529555,6,63,0,23.7316,1.58067,1.57234,0.0454203,0.0539526,0.281141,0.260857,0.0129187,0.0131576,6.44419,7.74515,31.1509,26.235,0.274847,0.294289,0.940121,0.887812,8.63627,10.0338,14.1057,15.1894,25.3908,24.5104,43.1778,36.6978,52.762,41.4334,35.1027,30.1905,16.1838,16.8215,8.53083,10.02,6.29939,7.61252,6.51553,7.57575,8.86397,9.50937,14.6146,14.1181,26.3554,22.7247,44.3189,34.8561,52.4158,41.7961,33.5946,32.6143,15.4227,18.5213,8.28121,10.7307,6.25337,7.80769,6.59488,7.45425,25.8552,22.6623,22.5017,20.5302,21.7535,20.4347,25.4704,23.5537,36.6341,30.8501,49.865,38.5703,51.734,40.2324,45.4092,36.7394,37.5949,31.6796,30.7653,26.9132,25.5824,23.1456,22.3663,20.7545,21.8264,20.2732,25.9309,22.7781,37.5665,29.4694,50.3791,37.6446,51.4833,40.4159,44.9176,37.4756,37.1234,32.4952,30.3863,27.6174
-9.11713,0.975052,0.0529555,6,127,0,15.6561,2.15303,1.58518,0.0777714,0.0555368,0.209548,0.257571,0.0100453,0.0142438,5.89586,7.75002,25.9492,24.6371,0.292371,0.329008,0.667612,0.828145,7.76484,10.5288,12.8415,16.2414,23.9613,25.6822,42.1164,35.5867,51.1166,35.1542,33.2191,23.1529,15.354,13.0618,8.08524,8.42864,5.89552,7.00202,6.04203,7.50685,8.28802,9.92249,14.0801,15.0883,26.4122,23.973,44.8879,34.3796,49.8335,36.2687,29.7234,25.2269,13.6713,14.2559,7.52473,8.89552,5.79222,7.08431,6.23555,7.31014,22.4945,21.6298,20.1576,20.1448,19.5387,20.9024,22.008,25.1121,29.1075,32.7185,36.5961,38.5158,37.4989,38.2556,33.9895,34.2818,29.4928,29.495,25.3548,25.2271,22.0496,22.0182,19.9264,20.2558,19.6701,20.5859,22.7977,24.1687,30.483,31.4368,37.2045,37.9876,37.1292,38.6416,33.3057,35.021,28.8117,30.2414,24.7806,25.8442
-9.6269,0.8422,0.0529555,7,127,0,14.731,1.13149,1.53242,0.040903,0.0523191,0.345091,0.287843,0.0177918,0.014538,8.50112,6.20858,21.4892,25.7007,0.347015,0.266014,0.927809,0.962958,11.782,8.44461,18.0376,13.796,27.9767,24.4529,38.5738,40.1753,38.8073,46.5661,25.5527,29.9389,14.0193,14.0711,8.85591,7.72649,7.28514,5.91595,7.72539,6.26907,9.99786,8.6228,14.7706,14.1824,23.0646,25.1544,34.2389,40.9237,40.7799,46.2106,32.2835,28.9137,18.3505,13.5694,10.5779,7.56152,7.69279,5.88999,7.31265,6.33428,18.1615,21.3786,16.6805,18.7512,17.6976,18.4251,22.7726,22.055,32.8965,31.9156,41.6888,42.4825,41.5459,43.2876,35.7946,37.72,29.1552,31.1289,23.5354,25.4491,19.454,21.2046,17.0954,18.6722,16.8536,18.492,19.8428,22.3895,27.8535,32.5374,38.615,42.7802,42.6752,43.1002,38.7123,37.3888,32.0929,30.8166,25.8993,25.201
-12.436,0.835768,0.0529555,6,63,0,18.1438,1.4629,1.63715,0.0365466,0.0618988,0.303378,0.254161,0.0160176,0.0128919,5.67027,7.74926,36.5123,24.8808,0.280849,0.333739,1.15116,0.832239,7.33351,9.52468,11.6056,13.9203,20.4333,22.1745,34.9173,33.8283,45.4713,40.6601,33.3933,32.2397,15.8495,18.7197,8.11169,11.0079,5.74856,8.05997,5.7205,7.70728,7.5139,9.35362,12.0097,13.5574,21.2062,21.5512,35.9267,33.1242,45.454,40.6492,32.0829,33.0816,15.0797,19.3984,7.85027,11.3091,5.69115,8.151,5.77779,7.67227,29.8376,21.52,25.5217,19.3463,24.1696,18.8461,27.64,20.9413,39.6458,26.5934,56.6941,33.5042,61.368,35.9554,54.3036,33.5501,44.6088,29.3169,36.0187,25.1143,29.4865,21.6931,25.3353,19.4367,24.2162,18.8146,28.1121,20.7178,40.7414,26.1628,57.5037,33.1678,61.1491,35.9739,53.6955,33.7746,44.007,29.5834,35.5338,25.3508
-15.3976,0.839286,0.0529555,6,127,0,25.4426,1.33676,1.86248,0.034306,0.0642649,0.340152,0.218943,0.0148207,0.012405,5.99216,6.99795,32.0581,25.3771,0.298665,0.391016,1.32301,0.796882,8.58763,9.7168,14.8039,15.5184,27.7859,25.548,48.9834,36.4008,60.1706,35.6873,35.7971,22.6399,14.3668,12.2956,7.2538,7.70984,5.50611,6.28846,6.01384,6.70691,8.64878,8.96351,14.9404,14.0174,28.0524,23.2011,49.3205,34.6635,60.051,37.2433,35.3404,25.4524,14.1806,13.8533,7.20145,8.31061,5.49962,6.40822,6.03597,6.48844,25.337,22.5587,21.3144,21.1095,20.5769,21.7855,25.6929,25.8135,42.625,33.0154,63.5964,38.2446,64.1252,37.8967,52.9903,34.3114,41.2987,29.9965,31.9364,26.0767,25.2556,23.0361,21.2757,21.2639,20.5998,21.4204,25.8443,24.6751,42.982,31.4839,63.7769,37.6348,64.0006,38.3377,52.8037,35.155,41.1374,30.8625,31.8153,26.8126
