# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = lv.data.R
# init = 2 (Default)
# random
#   seed = 2072885
# output
#   file = sample3.pmx.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
-11.3874,0.941533,0.0461231,6,63,0,16.0955,0.276344,1.72021,0.00859481,0.0677273,1.54049,0.238788,0.117595,0.0107589,16.9492,7.27439,25.144,22.3993,0.943336,0.339093,0.312571,0.811586,16.9455,9.95527,14.6437,16.1536,11.6992,28.172,10.0135,45.128,9.7247,51.4722,10.4201,34.4292,11.8022,17.1281,13.6539,9.47661,15.6513,6.97638,17.0845,6.94737,16.7342,8.95929,14.1737,13.9954,11.3436,24.228,9.89018,40.5577,9.77586,52.218,10.5906,40.2806,12.0579,20.7697,13.9582,10.856,15.9298,7.35142,17.1782,6.76353,40.4116,19.3094,56.531,17.4289,56.6481,17.3168,42.85,20.2152,28.9672,27.3339,20.1302,34.6401,15.8424,35.6735,15.1128,32.2009,18.1594,27.6269,26.9606,23.4095,43.1962,20.0427,57.8638,17.7971,55.0761,17.1174,40.5137,19.0294,27.2902,25.052,19.2216,33.138,15.5158,36.0207,15.3039,33.3562,19.0504,28.8687,28.9676,24.4835
-12.4961,0.967374,0.0461231,7,127,0,15.8327,0.313292,1.81467,0.0102912,0.08878,1.30795,0.228824,0.0851727,0.0102863,20.495,6.68064,28.3589,18.0458,0.97067,0.274584,0.319508,0.967505,19.472,9.28719,16.067,15.4881,12.8434,28.0197,11.3076,46.6132,11.2768,53.987,12.3218,34.9739,14.163,16.5463,16.5489,8.83891,19.0052,6.40055,20.4888,6.36759,19.5056,8.31398,16.118,13.3088,12.8764,23.8504,11.3172,41.5093,11.2693,54.776,12.3019,41.4279,14.1338,20.3152,16.5147,10.1995,18.9753,6.76284,20.4822,6.19234,42.9658,15.549,53.2512,13.9918,48.8324,13.8298,36.4741,16.1219,25.5713,22.002,18.7655,28.0497,15.5975,28.7837,15.5551,25.9137,19.1595,22.2327,28.1919,18.8552,42.762,16.1439,53.2061,14.3028,48.9728,13.6901,36.6442,15.1688,25.6917,20.1043,18.8314,26.8288,15.6192,29.0978,15.5341,26.8524,19.0797,23.2264,28.0261,19.7143
-17.4199,0.899115,0.0461231,6,63,0,22.5425,0.308537,1.99315,0.0113123,0.0901423,1.40978,0.20924,0.0950054,0.0108996,20.3107,7.3914,20.6296,20.9051,1.13029,0.276244,0.339688,1.33513,20.2715,9.21856,16.7174,13.7545,12.5741,22.3773,10.4953,34.3141,10.2755,40.0397,11.2778,30.3206,13.1612,17.3043,15.7064,10.2482,18.5214,7.59335,20.5599,7.35418,19.8256,9.07545,15.8247,13.4471,11.9915,21.8466,10.3309,33.7504,10.3888,40.1257,11.5817,31.0215,13.6114,17.8136,16.2516,10.469,19.0289,7.65788,20.7019,7.32148,35.5982,18.5286,51.4914,16.9829,49.9842,16.7045,35.8788,18.4448,23.2261,22.7218,15.6641,27.3542,12.1387,28.648,11.6313,26.8615,14.4462,23.9477,22.8775,21.0378,39.1996,18.6285,52.8705,17.0339,47.6744,16.6785,33.0615,18.2988,21.3711,22.469,14.7083,27.1866,11.8172,28.6732,11.8785,26.9889,15.5354,24.0965,25.4629,21.1719
-19.7792,0.753092,0.0461231,6,63,0,29.1471,0.345474,1.57862,0.0114166,0.0650168,1.16013,0.302677,0.0765973,0.0180053,20.5302,5.87357,38.5725,22.3478,0.914061,0.348593,0.269311,1.01326,17.164,7.58135,13.2034,11.9404,10.9633,20.545,10.4746,32.6217,11.2338,36.308,12.9291,23.216,15.3574,11.5406,18.1803,6.87912,20.5434,5.72182,20.7755,6.52084,17.7752,9.46303,13.695,15.8735,11.1674,26.8966,10.4579,36.8299,11.0601,30.5043,12.6325,16.0079,14.9687,8.44785,17.7699,5.98126,20.2854,5.91924,20.9447,7.74831,51.9961,18.5803,51.7907,16.2824,40.4439,15.9979,28.5427,19.0664,20.4083,26.9115,16.053,34.4546,14.808,34.3844,16.7568,29.7587,23.3158,24.5426,36.2775,20.1909,50.6681,17.1587,52.7796,15.8215,42.3239,17.0748,30.069,22.6826,21.3372,31.6318,16.4813,35.3276,14.8053,32.1794,16.2375,26.9415,21.9875,22.095,34.0405,18.404
-17.8551,0.949194,0.0461231,6,63,0,24.1585,0.301238,1.85918,0.0107176,0.0752705,1.50976,0.238046,0.0996609,0.0118936,21.4903,8.33012,19.2363,22.4901,1.13093,0.316516,0.371458,0.794397,21.6426,10.9422,17.1658,16.8378,12.1826,27.1566,10.0342,38.5885,10.0078,38.5222,11.2588,25.2322,13.4317,14.1972,16.3368,9.25759,19.5935,7.884,21.9683,8.77356,20.7326,12.1179,15.4579,19.1226,11.247,30.4333,9.85464,40.2565,10.2702,35.6783,11.82,21.6749,14.232,12.4036,17.3031,8.63447,20.4909,7.91332,22.1176,9.38192,37.8053,19.8271,59.5682,18.3606,55.7281,18.7181,36.4221,21.8951,21.5626,27.7805,13.6303,32.1521,10.2371,31.8226,9.91955,28.6986,13.1356,24.9825,23.4122,21.6948,45.2981,19.3051,61.6544,18.2422,50.2808,19.2404,31.1843,23.2756,18.572,29.3171,12.24,32.4976,9.8422,31.156,10.4244,27.7177,15.1975,24.0499,28.7688,20.9622
-17.2958,0.903729,0.0461231,6,127,0,27.8784,0.341008,1.92008,0.0115354,0.0508156,1.2496,0.234391,0.116581,0.0116517,15.3665,7.59959,28.7144,34.2281,1.35466,0.339514,0.305342,0.983717,14.0057,10.2144,10.6233,16.3185,8.06596,27.5729,7.14655,40.801,7.38338,40.7239,8.41561,25.2369,10.0744,13.3613,12.1954,8.43412,14.3419,7.1511,15.3678,8.09165,13.7199,11.5419,10.3019,19.0124,7.90961,31.654,7.12667,42.9328,7.4529,36.9363,8.55219,20.9378,10.2652,11.3829,12.4157,7.79089,14.5182,7.20858,15.3413,8.78617,46.9705,29.9596,56.8584,27.5425,47.6436,27.9889,32.6895,33.0941,21.6587,42.9747,15.4872,50.1618,12.9711,49.2857,13.5725,44.0481,18.3376,38.0619,30.2779,32.8376,48.6855,29.0372,56.6919,27.3119,46.1824,28.8994,31.3811,35.6298,20.8588,45.793,15.0975,50.6584,12.8902,48.0066,13.8202,42.2959,19.1303,36.4338,31.9219,31.5665
-13.5526,0.976426,0.0461231,6,127,0,23.3181,0.390341,1.46065,0.0130342,0.0400624,1.09384,0.295728,0.0680668,0.0132217,23.3121,6.49524,24.6715,31.8282,1.04384,0.314399,0.271025,0.953961,22.6662,8.82289,17.7615,14.4423,12.9018,25.9028,10.636,44.1675,10.4422,55.3256,11.6542,37.8685,13.9796,17.2988,17.229,8.85538,20.902,6.34189,23.4821,6.37087,22.2387,8.42826,17.0576,13.5662,12.4785,24.2201,10.5173,41.9589,10.5247,55.3953,11.8853,40.755,14.337,18.9468,17.6785,9.4079,21.3285,6.47012,23.5908,6.27119,40.6149,26.1336,54.6581,22.567,51.326,21.7462,37.7549,25.5858,25.668,37.6542,18.1116,53.2568,14.4295,56.2657,13.9173,49.265,17.0714,40.3713,26.2446,32.599,42.8625,26.6786,55.2783,22.8523,49.8825,21.6586,36.0454,24.8027,24.4867,35.8319,17.4665,51.9186,14.1986,56.6268,14.0806,50.2545,17.8134,41.3508,27.9511,33.3942
-18.0769,0.942187,0.0461231,7,127,0,24.6767,0.303133,2.18203,0.00938624,0.0764971,1.21597,0.160127,0.0593435,0.0100342,26.6915,7.78652,35.4621,24.5362,1.17557,0.344447,0.350891,0.682379,24.3378,11.2883,20.1805,17.7084,16.8443,26.8159,15.3756,33.2152,15.5211,28.9892,16.8705,18.6027,19.1243,11.0465,21.9739,7.40243,24.8621,6.10438,26.6848,6.27837,25.9347,7.86526,22.3927,11.4471,18.363,17.9743,15.9094,27.1176,15.2719,33.2672,16.0391,28.6832,17.8562,18.2856,20.443,10.8738,23.4078,7.3302,25.9635,6.08901,48.4868,22.9586,53.9569,22.5622,47.5732,24.0089,36.3514,27.8207,26.7666,32.6965,20.6385,35.3815,17.7326,34.8496,17.7601,32.4887,21.1706,29.5794,29.2288,26.7887,41.9356,24.4708,52.6603,22.924,52.074,22.5762,42.2672,24.0958,31.3499,27.979,23.3908,32.835,18.8706,35.4103,17.3742,34.7925,18.9105,32.3972,24.3764,29.4839
-19.1504,0.968719,0.0461231,6,127,0,25.739,0.381762,1.99299,0.0121077,0.0645388,0.92198,0.189457,0.053053,0.0117405,22.1805,6.32641,51.0649,27.3503,0.808068,0.276625,0.391322,0.771325,16.6429,8.70987,12.74,13.7412,11.1602,22.5003,11.2612,32.6551,12.585,34.0103,14.9376,23.2266,18.1807,12.8997,21.9368,7.77926,25.0919,5.88018,25.4127,5.73175,21.4332,7.03035,15.9558,10.3102,12.3945,16.7476,11.088,26.7522,11.3782,34.91,12.8526,30.5841,15.3388,18.5206,18.6858,10.3371,22.4496,6.75573,25.3659,5.65012,56.8299,24.6689,48.7398,23.2113,36.2188,23.6706,25.9513,27.1371,19.3358,33.6824,15.8912,39.2433,15.1627,39.9354,17.4681,37.1476,24.3535,33.2298,37.6603,29.393,52.7581,26.1717,56.3788,23.9168,47.0426,23.1095,34.5884,24.6215,24.819,29.4769,18.6836,36.3344,15.6311,40.1071,15.2809,39.0934,18.0984,35.6422,25.8033,31.6636
-19.2829,0.985667,0.0461231,6,127,0,24.5126,0.39876,2.19636,0.0134198,0.0675738,0.871794,0.167661,0.0595209,0.00984308,18.8834,7.1137,43.9899,28.3277,1.36554,0.280771,0.42338,0.756639,14.7729,10.2497,11.4687,16.555,9.90316,26.7975,9.74695,36.429,10.6389,34.0417,12.397,21.6205,14.8901,12.0635,17.8185,7.59478,20.3681,6.01678,20.9627,6.09995,18.401,7.70948,14.2593,11.54,11.1718,18.8963,9.81356,29.8053,9.80833,37.3349,10.8193,31.1363,12.6804,18.5463,15.2532,10.4869,18.1941,6.97408,20.5939,5.89917,50.1937,26.0395,45.4557,25.0453,35.6174,26.1449,26.5739,30.3305,20.2915,36.7515,16.7763,40.9523,15.7535,40.6796,17.4248,37.7724,22.8217,34.098,33.1213,30.5705,45.3591,27.6305,50.1427,25.6281,44.3101,25.0886,34.333,26.9185,25.5999,31.9354,19.691,38.2655,16.5072,41.2735,15.8049,40.0752,17.8795,36.8304,23.8662,33.1342
-19.6774,0.758491,0.0461231,7,127,0,29.1342,0.464356,1.94537,0.0135005,0.086903,0.979743,0.246184,0.103206,0.0111238,15.6666,6.98976,21.8266,21.0388,1.05551,0.374418,0.300273,0.851077,16.2634,9.05173,11.5516,14.6709,6.82641,26.5263,4.99372,44.3519,4.83404,50.3154,5.64505,31.3394,7.2907,14.9353,9.81767,8.53199,13.1268,6.859,16.1756,7.69966,15.6371,11.2997,10.2966,19.6956,6.2196,35.2977,4.85475,50.7372,4.93723,42.3682,5.92973,21.5379,7.76104,10.8315,10.48,7.31074,13.881,6.9974,16.5181,9.08431,44.408,17.9385,72.4265,15.9323,68.4146,15.5525,46.3328,18.0059,28.5938,24.4305,18.3009,30.4455,13.2955,30.4463,11.9746,26.9452,14.6178,22.8835,25.2025,19.3575,51.3254,16.7661,74.7689,15.4827,64.0071,16.3272,41.833,20.8159,25.7959,28.0672,16.8462,31.149,12.7231,28.8764,12.1504,24.8688,15.988,21.0059,29.3817,17.9143
-20.7536,0.933438,0.0461231,7,127,0,29.95,0.275139,1.60443,0.00731235,0.0477288,1.50592,0.2827,0.0719358,0.0124339,31.9036,6.87325,34.6916,31.0829,0.977623,0.300063,0.463912,0.818871,28.7405,8.86398,20.1675,14.114,14.4475,25.0999,12.8183,42.9005,13.4983,54.166,15.5852,37.9494,18.7649,17.9406,22.883,9.43376,27.5657,6.89825,31.4107,7.07414,30.6008,9.56762,22.8562,15.7005,15.7058,28.1048,13.0092,46.448,13.11,53.1483,14.8091,33.2838,17.6658,15.5276,21.5118,8.63551,26.0957,6.76091,30.4754,7.35724,71.5375,25.7709,92.6563,22.3086,69.3135,21.2978,40.2431,24.3829,22.769,34.3446,14.2737,47.025,10.8256,49.5756,10.6863,43.8891,14.5347,36.4796,27.2519,29.9246,58.7311,24.9446,91.5119,21.8909,79.1049,21.4957,48.1913,25.7072,27.0235,37.0094,16.2361,48.5054,11.5079,48.8597,10.3893,42.4629,12.7343,35.108,21.7602,28.8263
-19.8398,0.994712,0.0461231,6,127,0,26.4646,0.356818,2.04081,0.0098819,0.0987343,1.20319,0.219656,0.132694,0.0104714,13.4087,6.52432,23.8637,19.6979,0.965209,0.312401,0.249064,0.845919,13.804,8.23216,10.9712,12.9738,7.45772,23.0839,5.75304,39.3724,5.48252,48.9845,6.07743,34.7279,7.31687,17.2018,9.12412,9.24665,11.3578,6.68122,13.4461,6.67656,13.7747,8.83608,10.88,14.3736,7.39584,25.7618,5.73341,42.4365,5.48792,48.0323,6.09942,30.8416,7.35281,15.0644,9.17236,8.48594,11.4119,6.52226,13.4825,6.90054,44.9831,17.0494,72.0823,15.2413,72.438,14.6914,51.2027,16.3022,32.015,21.1449,20.5352,26.7583,14.8949,27.9682,13.2337,25.611,15.4174,22.2825,24.1879,19.15,45.6455,16.6381,72.4981,15.024,72.071,14.7904,50.6785,16.9527,31.6619,22.3218,20.3467,27.3848,14.8152,27.7022,13.237,25.0093,15.5284,21.6628,24.5194,18.6243
