lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
# Adaptation terminated
# Step size = 0.0444008
# Diagonal elements of inverse mass matrix:
# 0.04729, 0.077416, 0.0541302, 0.0639309, 0.0519487, 0.0859423, 0.060847, 0.0695827, 0.0123393, 0.0358629, 0.017034, 0.034888, 0.02867, 0.0198103, 0.0357503, 0.027299
-9.40694,0.851073,0.0444008,7,127,0,11.9161,2.02918,2.32714,0.0687376,0.0788313,0.207912,0.171205,0.0109148,0.00943679,6.83764,7.73178,26.304,26.5997,0.361878,0.309468,0.700754,0.756445,9.51368,10.6776,15.5931,16.8275,26.8656,26.974,40.2992,36.7347,40.4593,34.7349,24.9245,22.5198,12.8779,12.9106,7.79077,8.40336,6.2675,6.92349,6.73184,7.32363,9.22391,9.63021,14.9859,14.7818,25.8601,23.9368,39.5267,34.7897,41.1879,36.7914,26.118,25.9429,13.4832,14.9217,8.01032,9.23566,6.30396,7.11279,6.63647,7.04786,23.3067,24.3999,21.6249,23.3379,22.0349,24.115,25.9053,27.5709,33.3421,32.9516,38.8786,36.4572,38.5225,36.147,34.8662,33.5748,30.5127,30.3609,26.564,27.3258,23.4884,24.9001,21.6903,23.4781,21.906,23.6728,25.4753,26.3623,32.7646,31.506,38.6774,35.9005,38.7043,36.5394,35.1794,34.3792,30.8267,31.2299,26.8288,28.096
-11.7329,0.925542,0.0444008,6,95,0,19.9933,1.37335,1.65142,0.0641399,0.0516855,0.267437,0.273503,0.0143137,0.0132504,9.04825,6.01479,17.447,29.3681,0.335642,0.28671,0.975014,1.01844,12.4753,7.86171,18.7567,12.7077,28.0656,22.9605,36.4893,39.7557,34.9262,50.1909,23.6675,34.4602,14.0322,15.9396,9.2915,8.27688,7.65286,6.01381,7.90034,6.15629,9.86045,8.35252,14.077,13.827,21.3763,25.1203,31.1477,42.3703,37.4429,49.4728,31.9378,31.0557,20.1416,14.2118,12.1088,7.71109,8.53289,5.91117,7.55305,6.34124,15.5321,24.4316,14.807,21.2055,15.8007,20.2773,19.312,23.2563,25.0395,32.8371,29.2776,44.8199,29.1676,47.0175,26.2499,41.6115,22.6189,34.6741,19.3115,28.5316,16.7456,23.8311,15.1622,20.897,14.8964,20.4139,16.5863,24.2188,20.9532,34.7999,26.7416,45.9103,29.6948,46.4991,28.445,40.5794,25.1335,33.6783,21.5323,27.728
-12.8831,0.887556,0.0444008,6,127,0,19.0678,1.24706,1.82665,0.0514849,0.0561494,0.320387,0.206824,0.0178335,0.011696,6.51406,7.69218,19.7326,29.2063,0.340222,0.268116,1.13608,0.635795,8.99794,10.1102,14.212,15.1108,23.5272,23.4539,35.8346,32.9367,40.3295,34.983,27.5023,25.7028,13.9493,15.3628,7.90111,9.66543,5.96839,7.40789,6.02764,7.16862,7.70138,8.58126,11.6105,12.0988,19.0815,18.6648,30.722,28.203,40.529,35.4575,34.2521,31.5106,18.6446,20.3028,9.71657,12.1001,6.46435,8.27752,5.81188,7.08713,16.3966,26.3017,14.5637,24.7116,14.7008,25.0987,18.1165,28.4399,26.5798,34.8218,35.9658,40.6696,37.3519,41.8882,32.6533,39.2604,26.7179,35.1905,21.5325,31.1115,17.6187,27.6923,15.1289,25.3503,14.3465,24.5935,16.1573,26.2595,22.4336,31.2063,32.6529,38.0102,37.8552,41.8791,34.976,40.9574,29.1683,37.3941,23.5578,33.2023
-13.1888,0.978594,0.0444008,7,127,0,18.9796,1.3245,1.81575,0.0628851,0.0829876,0.286799,0.213091,0.0144434,0.0121481,8.34639,6.2755,17.6682,19.4109,0.316411,0.321343,0.916646,1.05493,11.2151,8.51472,16.96,13.4724,26.5198,22.6388,37.8037,34.8052,40.8234,39.1154,29.3623,27.5419,16.646,14.7316,10.1266,8.40688,7.75359,6.10041,7.63371,5.81773,9.31539,7.08819,13.2969,10.4475,20.6531,17.2556,31.6136,28.4514,40.935,38.8426,37.0983,34.9784,23.1421,20.6662,13.1051,11.0122,8.73257,6.97211,7.47732,5.76927,15.2327,17.1243,13.9564,15.7594,14.2752,15.7829,17.086,18.0832,23.0394,23.2654,29.0548,28.4957,30.2044,29.5853,27.3248,27.3594,23.258,24.0799,19.4682,20.8861,16.4791,18.2234,14.5159,16.3374,13.8587,15.5538,15.1263,16.5275,19.3434,20.2477,26.0254,26.0965,30.2395,29.5871,29.2522,28.7748,25.5786,25.8321,21.5274,22.5094
-11.4564,0.999149,0.0444008,7,127,0,20.2483,1.4371,1.70754,0.0488527,0.0566543,0.290462,0.248636,0.0154739,0.0117117,5.62332,7.28853,25.9734,26.3454,0.357393,0.277452,1.00294,0.699679,7.47854,10.0866,11.9329,16.4731,20.8958,28.5622,35.2661,44.3141,45.5931,47.1417,33.9764,29.5565,16.4102,14.7372,8.32242,8.58097,5.70834,6.74936,5.43129,7.16727,6.80338,9.74947,10.4356,15.7622,18.0185,27.3376,31.2222,43.1849,44.5491,47.8747,38.8685,31.1725,20.0861,15.5671,9.68549,8.87434,6.0929,6.80273,5.34413,7.05981,21.4444,22.6872,18.5562,20.5764,17.7628,20.7592,20.4112,24.8423,29.088,33.8878,41.4065,41.7955,45.2634,41.8288,40.5631,37.1645,33.6736,31.6188,27.3919,26.7015,22.4701,22.9346,19.1316,20.6776,17.7163,20.626,19.2596,24.3115,26.1602,33.0443,38.5668,41.4312,45.3702,42.0735,42.1899,37.6127,35.4603,32.06,28.9042,27.0653
-12.6099,0.963917,0.0444008,7,127,0,20.4619,1.56189,1.78566,0.0490369,0.0552745,0.260486,0.219691,0.0161489,0.0134235,6.16413,7.63741,28.1897,30.1987,0.396998,0.344978,1.02645,0.754946,8.15609,9.38505,12.5613,13.2433,20.5112,19.749,30.7923,27.5278,34.2742,30.5579,24.2406,24.3991,13.1959,15.6237,7.80326,10.136,5.94331,7.79509,5.95453,7.45744,7.5378,8.74426,11.2991,11.9766,18.394,17.7786,28.6019,25.5998,34.7537,30.6529,27.1496,26.6891,15.1742,17.7227,8.61379,11.2266,6.16489,8.18468,5.82075,7.38751,24.3262,27.1223,22.0717,25.2742,22.1017,25.2443,25.7906,27.8589,34.2283,33.3499,42.8428,39.0407,44.3533,40.915,40.2328,38.8789,34.5348,35.1053,29.2387,31.1611,25.0687,27.8364,22.4115,25.6153,21.8382,25.0312,24.5509,26.8654,32.0131,31.6973,41.3815,37.7849,44.6717,40.8734,41.4075,39.6751,35.8209,36.1676,30.3457,32.1685
-12.5822,0.950209,0.0444008,6,127,0,19.8546,1.9393,1.7418,0.104423,0.0696328,0.230269,0.255986,0.011528,0.011374,6.69518,6.38207,18.3013,22.3055,0.31647,0.259604,0.867966,0.814904,7.89696,8.7731,11.6919,14.7669,19.8263,27.3755,33.4283,47.1044,44.4047,55.5129,35.9761,34.4851,19.3595,15.4412,10.386,8.1752,7.18538,6.12322,6.78287,6.45264,8.45971,8.99184,13.0178,15.2651,22.3704,28.3353,36.6605,48.1872,44.4729,54.9947,32.1295,33.0693,16.6883,14.7898,9.34023,7.96718,6.91231,6.08873,6.96408,6.52973,15.781,18.7762,13.9894,16.5412,13.2563,16.146,14.2531,19.0316,17.9394,27.1354,23.1064,35.6383,25.1434,36.1558,23.5262,31.7705,20.6039,26.6002,17.7023,22.0781,15.3197,18.614,13.7235,16.4625,13.293,16.2011,14.8036,19.3387,19.0815,27.7073,23.9396,35.895,25.0181,35.986,22.9348,31.4799,19.9449,26.3239,17.1287,21.8542
-9.68485,0.973939,0.0444008,7,127,0,17.8898,2.18277,1.64099,0.0961039,0.0643453,0.197675,0.251209,0.0103798,0.0122643,6.68173,8.24816,20.635,21.7892,0.301013,0.298052,0.971366,0.838851,9.16304,11.5013,15.0098,18.3158,26.1597,29.9109,39.9642,42.2512,40.7403,41.0262,25.1917,25.66,12.951,13.8544,7.78752,8.78116,6.2508,7.3134,6.73966,7.96846,9.32791,10.8048,15.3616,16.957,26.7481,27.8372,40.4015,40.8058,40.2898,42.5422,24.5125,28.1432,12.6163,15.1667,7.66842,9.26652,6.23467,7.3862,6.80114,7.73917,18.3456,19.077,17.0028,17.7362,17.1904,18.4573,19.9322,22.465,25.3405,29.7264,29.4263,34.9559,29.2202,34.3653,26.5851,30.5547,23.4161,26.1654,20.524,22.3085,18.2672,19.4189,16.9741,17.8329,17.2462,18.1652,20.1173,21.5822,25.5795,28.5438,29.5011,34.5323,29.1403,34.759,26.4539,31.2286,23.2854,26.8276,20.4142,22.8512
-9.06977,0.867657,0.0444008,6,63,0,15.2657,1.79369,1.89619,0.076556,0.0781597,0.227633,0.21459,0.0118991,0.0113924,7.13386,6.88892,22.0331,21.5415,0.2549,0.311971,0.750939,0.944394,8.87236,9.4523,13.1845,15.167,21.4544,25.6422,33.4522,38.584,40.7482,40.5504,32.2083,26.5054,18.3868,13.9688,10.5513,8.29692,7.52158,6.42439,7.02505,6.5825,8.39941,8.58544,12.1529,13.3589,19.6122,22.576,31.2209,35.6946,40.4697,41.9267,34.7207,30.5131,20.5353,16.3549,11.5228,9.23425,7.8396,6.66379,6.97471,6.38441,19.2615,19.0338,17.4357,17.6024,16.9865,17.833,18.7232,20.7868,23.4728,26.809,29.2814,31.9288,31.3981,32.2111,29.5173,29.3552,26.0899,25.6955,22.6131,22.2911,19.7024,19.5698,17.6806,17.8325,16.9357,17.5704,18.1975,19.737,22.4085,25.1576,28.3895,31.0689,31.377,32.5508,30.0376,30.2039,26.7421,26.604,23.2123,23.0831
-14.7908,0.989376,0.0444008,7,127,0,27.1924,1.28258,0.862938,0.0444914,0.0270265,0.334707,0.530931,0.0175198,0.030163,7.72284,7.8808,23.5176,28.5391,0.285492,0.393027,0.758496,0.963677,10.7174,9.53684,16.8943,13.3176,27.3463,19.7794,38.8982,28.3535,38.3736,33.5562,23.6197,26.8269,12.4408,15.532,7.94735,9.58694,6.84964,7.79734,7.75862,8.29981,10.8024,10.7216,17.0552,15.4868,27.5856,22.9969,39.0562,31.3273,38.1715,32.4604,23.328,22.0999,12.3018,12.5473,7.90159,8.54106,6.84964,7.76598,7.79517,8.99992,19.7058,21.7205,17.8567,17.9206,18.7106,17.2362,24.0523,20.9088,34.8307,31.953,43.1924,48.1773,41.8863,53.2338,35.5822,45.086,28.8857,34.211,23.4269,25.5238,19.6499,19.894,17.8437,17.2542,18.7639,18.0121,24.2153,24.1478,35.0585,38.3528,43.2566,52.2146,41.7905,51.0107,35.4472,40.7749,28.7656,30.4854,23.3369,22.977
-15.503,0.999448,0.0444008,7,127,0,19.3095,1.32333,0.759115,0.0509621,0.0233328,0.31392,0.544522,0.0186523,0.0342003,6.47898,7.57406,21.1009,24.003,0.322146,0.370909,0.821812,1.00034,9.09697,9.89173,14.5338,14.1385,23.948,20.6484,34.9142,28.1202,35.4312,30.4904,21.9946,22.2328,11.2895,12.6546,6.90621,8.11572,5.69403,6.83032,6.21832,7.34697,8.45847,9.39284,13.2884,13.2888,21.9724,19.4399,33.2525,27.0091,36.688,30.8338,24.6218,24.0466,12.6528,13.8798,7.38515,8.57578,5.76577,6.89715,6.01059,7.15979,17.7656,18.6813,16.091,16.2436,16.7248,16.977,21.2427,22.7365,30.7409,36.9442,38.7015,54.0658,38.1147,56.2309,32.7627,45.943,26.8322,34.1941,21.8541,25.17,18.2511,19.3514,16.2495,16.4465,16.3858,16.5893,20.0499,21.2981,28.8212,34.0073,37.8732,51.9195,38.7417,57.0785,33.8423,47.9392,27.8476,35.977,22.6519,26.4244
-11.9859,0.988451,0.0444008,7,127,0,21.3601,1.33986,2.12922,0.0536753,0.0792321,0.308494,0.212619,0.0147484,0.0109776,7.14465,7.07327,21.5382,25.7107,0.35241,0.245546,1.24549,0.843625,9.54048,8.81081,14.9459,13.4727,25.1327,22.7792,39.8368,35.9497,47.7538,41.0706,34.3597,28.7507,17.4009,15.4242,9.52539,9.1246,6.95798,7.08801,6.88409,7.40175,8.74712,9.95878,13.2853,15.9663,22.1756,27.0031,36.222,39.479,47.6248,38.4359,38.9818,23.5987,20.6299,12.6525,10.7566,8.11518,7.28861,6.96712,6.72947,7.96689,17.8415,22.6323,15.6252,20.6078,15.3186,20.2286,18.125,22.5621,25.948,28.2835,35.7026,33.9054,38.0255,34.7143,33.7457,31.9402,27.8768,28.1508,22.6238,24.5972,18.6005,21.8215,16.0067,20.2582,15.1726,20.637,17.0602,24.1311,23.5948,30.4844,33.7655,34.7523,38.289,34.0383,35.0594,30.7096,29.271,26.9109,23.7817,23.57
-10.0736,0.936021,0.0444008,6,63,0,19.0795,1.39838,2.04776,0.0575702,0.0733062,0.320079,0.207667,0.0156322,0.0114699,7.61821,6.86003,22.3273,26.5951,0.309963,0.243457,1.21079,0.814043,9.58742,8.50395,14.4439,12.7176,23.6773,20.876,36.8175,32.3819,43.5453,38.0031,31.7088,28.5736,16.8242,16.1108,9.7707,9.48584,7.56568,7.04732,7.88986,6.89074,10.4543,8.62409,16.2353,12.9782,26.675,21.3287,39.7452,32.8529,42.2551,37.8953,27.519,27.9747,14.4391,15.7007,8.91901,9.31383,7.44877,7.00095,8.28892,6.9248,18.4892,23.5522,16.1235,21.5458,15.6678,21.1333,18.2203,23.2844,25.3049,28.6919,33.7513,34.5469,35.4882,36.1093,31.4405,33.7951,26.0321,30.1045,21.2702,26.4477,17.7663,23.4413,15.8097,21.4899,15.9495,21.1647,19.502,23.4521,27.5734,28.975,34.946,34.7211,34.8337,36.07,30.1328,33.6499,24.7761,29.9399,20.289,26.3017
-13.0017,0.908023,0.0444008,6,63,0,20.0377,1.41746,1.95099,0.0653794,0.07009,0.285791,0.19755,0.0179529,0.0113468,7.79729,6.71844,19.421,24.0804,0.386011,0.425971,0.769053,0.720592,9.81944,9.58079,13.9461,15.5882,20.4813,25.9755,27.4777,37.2144,28.7397,36.4675,21.6112,23.0146,13.584,12.31,9.12396,7.49896,7.49206,5.88427,7.68716,6.02229,9.52405,7.76799,13.4073,11.9103,19.7198,19.9279,26.8933,31.776,29.0539,39.1069,22.5378,30.6911,14.257,17.1321,9.42893,9.48981,7.56562,6.46868,7.59392,5.76324,17.0472,21.6297,15.7988,20.4005,16.1184,21.1107,18.6833,24.9004,23.5752,31.5716,28.0697,36.4569,28.8046,36.3266,26.3982,33.2201,22.952,29.3554,19.717,25.7404,17.2453,22.8057,15.8645,20.8677,15.9943,20.4288,18.2979,22.4418,23.0157,27.8574,27.752,34.4467,28.9114,36.955,26.7246,35.0694,23.3109,31.4165,20.0212,27.5933
-8.71597,0.964665,0.0444008,6,63,0,20.0162,1.75912,1.65225,0.0545689,0.0514724,0.252526,0.238182,0.0120729,0.0137445,6.85962,7.10829,29.4073,26.9643,0.344732,0.31784,1.00776,0.852155,9.06367,10.0925,14.5385,16.1508,25.4994,26.1963,41.4237,36.3995,47.5312,34.7759,31.3336,21.7247,15.4426,11.7899,8.70257,7.44176,6.68315,6.10131,7.03491,6.49748,9.61091,8.60058,15.7337,13.2546,27.6322,21.7265,43.5089,32.9508,46.3044,37.4733,28.4541,27.2612,13.9927,14.9854,8.20572,8.70012,6.60872,6.39466,7.25465,6.15295,25.0875,23.8503,22.3767,22.4128,21.9904,23.5304,25.5534,28.6741,34.7283,37.5714,44.0443,43.8118,44.9212,43.1414,40.0921,38.6165,34.0727,33.3207,28.6962,28.583,24.5834,24.9311,22.1508,22.7475,22.2087,22.6881,26.5375,26.0346,36.3498,33.8242,44.7418,42.1191,44.4348,44.1123,39.2257,40.6535,33.2312,35.4295,28.0119,30.3785
-10.3922,0.856933,0.0444008,6,127,0,16.2644,1.21158,1.76718,0.0490373,0.0856588,0.376897,0.247615,0.0188895,0.0121869,6.66026,6.54793,21.0744,18.2739,0.337508,0.330311,1.04363,0.922691,8.92848,9.02571,14.1879,14.9291,24.2486,26.5865,38.8535,42.7039,45.5283,46.4431,29.8451,28.6107,14.0593,13.7661,7.90003,7.84049,6.31573,6.14626,6.96771,6.60359,9.77052,9.18598,15.9177,15.277,27.2095,27.2041,41.8,43.2763,43.7449,46.0253,25.4991,27.8045,12.0653,13.3835,7.29398,7.71222,6.29406,6.12808,7.37392,6.66262,16.6893,15.6459,14.1567,14.0689,13.8379,14.0483,17.1788,16.7329,26.9741,23.062,38.6665,28.7383,39.47,28.7284,32.9556,25.4207,25.7409,21.5515,19.9579,18.1493,15.9716,15.5588,13.8712,14.0324,14.1716,14.0943,18.6938,16.923,29.8906,23.3617,39.9182,28.8514,38.3537,28.6321,31.31,25.2624,24.3258,21.3999,18.9283,18.026
-17.4589,0.999305,0.0444008,6,63,0,23.8441,1.17551,1.31822,0.0407875,0.0564588,0.361416,0.313642,0.0160081,0.0149086,8.90196,7.50532,23.6437,18.5595,0.369311,0.213107,1.17167,0.946438,12.0639,10.7946,18.6632,17.7209,30.0724,30.1137,44.0944,45.3522,47.1891,46.7073,31.1649,28.0275,16.2752,13.6137,9.9101,8.00656,8.12459,6.4716,8.81484,7.03032,11.8468,9.61954,18.2467,15.364,29.4188,26.1744,43.5164,41.6029,47.5495,48.9053,32.0736,33.5947,16.7662,16.4435,10.0818,8.97276,8.1464,6.6444,8.73284,6.69867,19.4111,15.4924,17.1971,13.9224,17.5783,14.4273,22.221,18.5628,33.0395,27.7897,43.735,35.7968,43.9897,35.1967,37.465,29.9934,30.0323,24.3378,23.8927,19.6244,19.5692,16.1881,17.2513,14.18,17.4823,14.0199,21.8635,16.9465,32.4196,24.9187,43.434,34.4122,44.1937,36.0724,37.8268,31.5597,30.3655,25.8084,24.146,20.7843
-14.6635,0.918483,0.0444008,6,63,0,27.3682,1.38635,1.24513,0.0652251,0.0434644,0.26564,0.345727,0.0173583,0.0183479,7.94426,6.84344,17.7029,25.656,0.360852,0.42962,1.03319,0.839847,10.6751,8.70237,15.562,13.092,22.5078,21.3356,28.4241,33.365,27.1221,40.9531,19.0676,31.2759,11.8961,16.567,8.17682,9.2577,6.8576,6.85644,7.0947,6.85657,8.76497,8.74544,12.2546,13.181,18.0321,21.4892,25.2018,33.5437,29.0353,40.9476,24.4325,31.0403,15.941,16.4058,10.114,9.19669,7.45519,6.8423,6.78493,6.87009,15.9104,20.8751,15.2656,17.9569,16.2556,17.3091,19.5061,20.1709,24.5495,28.7773,28.2185,40.5247,28.1662,44.1043,25.5921,39.1399,22.2976,31.9563,19.2582,25.5739,16.9064,20.8187,15.5092,17.9295,15.4144,17.321,17.2027,20.2498,21.3302,28.9478,26.3204,40.6583,28.6257,44.0765,27.3702,39.0395,24.3531,31.854,21.0803,25.4921
-19.0083,0.999685,0.0444008,6,63,0,23.6563,1.24701,1.18616,0.05241,0.0353253,0.308736,0.428667,0.0209577,0.0229082,7.94437,6.58584,20.1613,35.6358,0.339376,0.409607,0.711774,0.799101,10.2593,7.18296,14.441,10.0821,20.3789,16.4174,25.6633,27.5428,25.1777,39.4989,18.4945,35.5072,11.961,18.6025,8.4256,9.48219,7.18769,6.74664,7.50618,6.87545,9.26206,9.21644,12.7567,14.6652,18.1901,24.7449,24.205,37.551,26.2454,38.3573,21.1377,21.9052,13.9122,10.727,9.33957,7.03137,7.41777,6.66669,7.23796,8.49346,17.8654,27.0687,16.9358,21.378,17.8765,18.7098,21.3816,19.9812,27.1191,28.3526,31.6517,45.6164,31.8325,55.0407,28.8013,48.5967,24.8321,37.8353,21.2199,28.6875,18.527,22.3639,17.0787,19.0087,17.2934,19.2582,19.8417,25.6875,25.0189,41.6532,30.4989,54.6316,32.2594,50.7266,30.0612,40.1265,26.2168,30.4421,22.3916,23.4877
-20.6379,0.928531,0.0444008,5,31,0,26.1377,1.15404,1.23511,0.046626,0.0301814,0.368705,0.401974,0.0170534,0.0229847,7.74389,6.63515,20.7645,38.7258,0.313436,0.400599,0.676914,0.774043,10.3215,8.08181,15.9764,12.0084,26.3115,19.6195,40.7876,30.672,48.1126,36.4163,34.0985,25.7335,17.1853,13.2314,9.64716,7.90017,7.36782,6.58866,7.61841,7.48723,9.97266,10.6488,15.2755,17.1548,25.12,27.6236,39.4433,36.3527,48.2989,29.722,35.9721,15.8362,18.341,8.79825,10.0591,6.6915,7.45322,7.04967,7.5104,9.52923,16.6955,30.5603,14.3708,25.6063,14.1465,24.439,17.3017,29.0595,26.1849,43.1408,37.4337,60.4716,39.5833,62.4513,34.0413,52.6788,27.0918,41.4152,21.2302,32.4475,17.0031,26.6011,14.5086,24.3079,14.0547,27.0416,16.7999,38.3683,25.0996,56.7642,36.6431,63.6194,39.8276,55.7415,34.6849,44.2839,27.7114,34.5608,21.7104,27.8462
-14.5765,0.943215,0.0444008,7,127,0,33.3115,1.76001,1.35199,0.0751631,0.0426484,0.269689,0.310079,0.0122016,0.0163406,6.30483,7.96873,20.8607,26.9411,0.411722,0.296867,0.81358,0.66687,8.76084,10.6978,15.0359,16.3679,28.3343,25.9117,48.2771,36.6986,52.7681,37.6516,29.4967,25.0705,12.9569,13.8483,7.26985,8.79282,5.95155,7.30354,6.89362,7.89453,10.4627,10.5123,18.8794,16.016,35.3115,25.3833,53.6548,36.2981,45.7356,37.9881,21.7319,25.7426,10.0743,14.2237,6.46925,8.93214,6.05283,7.32198,7.81348,7.82468,17.415,22.9395,15.2952,20.8858,15.0834,21.5256,18.356,26.4303,26.8611,36.3819,34.2253,44.9485,33.3564,44.8956,28.6205,39.3527,23.6261,32.8057,19.4702,27.1716,16.4717,23.0882,14.9438,20.9307,15.7433,21.4151,20.89,26.0753,30.3458,35.8567,34.7375,44.7261,31.8098,45.0671,26.7435,39.661,21.9932,33.1022,18.233,27.4057
-12.3828,0.937248,0.0444008,7,127,0,20.6143,1.97558,1.52468,0.0662444,0.0649877,0.220532,0.289329,0.00966738,0.014713,7.65065,6.81019,27.9932,21.1413,0.27478,0.342336,0.804928,1.36136,9.79083,8.90657,15.3185,13.9564,26.5093,23.7257,43.1955,37.6606,51.2963,43.6472,36.2067,29.8851,18.6716,15.1122,10.4549,8.61031,7.72231,6.63866,7.73673,6.95815,10.1007,9.35776,16.0094,14.9101,27.7695,25.3778,44.5512,39.3096,50.8487,42.854,34.4486,27.5701,17.6463,13.8731,10.071,8.17772,7.63522,6.57085,7.83868,7.13883,24.3774,17.7206,21.9982,15.6265,21.4802,15.3343,24.0895,18.0102,31.0284,25.0853,38.5226,32.8198,39.9972,33.8622,36.6998,29.9474,32.0476,24.9959,27.6499,20.6364,24.1228,17.371,21.8702,15.4724,21.5561,15.4765,24.5072,18.6631,31.7526,26.231,38.918,33.3868,39.8455,33.5319,36.3258,29.3156,31.6543,24.386,27.313,20.1498
-8.4495,0.96359,0.0444008,6,63,0,20.6541,1.89106,1.71893,0.069911,0.0697488,0.220822,0.253835,0.012965,0.0134096,6.41452,7.22227,24.2569,23.083,0.357162,0.260618,0.711531,0.703293,8.66805,9.04304,13.741,13.5851,22.9851,22.2321,34.2316,34.2004,35.7107,39.5603,23.4163,28.9258,12.5298,15.9405,7.60323,9.44753,6.02481,7.24267,6.30859,7.37109,8.37026,9.54905,13.1276,14.6485,21.9786,24.0168,33.3851,35.9053,36.294,38.8401,24.6726,26.5615,13.2364,14.494,7.87381,8.88629,6.08049,7.13114,6.21647,7.5691,21.3985,19.9232,19.7648,17.9212,20.0129,17.586,23.3067,19.9045,29.9473,25.7398,35.4801,32.0433,35.6626,33.3741,32.419,30.4966,28.3265,26.3744,24.5614,22.5192,21.6126,19.5193,19.8482,17.7385,19.8858,17.7432,22.8538,20.599,29.29,26.8751,35.1905,32.6491,35.8363,33.1108,32.7733,29.8699,28.6925,25.7241,24.8727,21.9772
-7.31793,0.964965,0.0444008,6,63,0,14.8368,1.73041,1.7041,0.0510359,0.065579,0.241783,0.256511,0.0129733,0.0135466,6.43164,7.08389,30.7033,24.1038,0.342718,0.245747,0.937971,0.821082,8.48115,9.00009,13.339,13.7043,22.7147,22.6624,35.984,34.9862,41.7082,40.0244,29.2314,28.5182,15.167,15.4083,8.56333,9.10105,6.34377,7.02804,6.31258,7.23833,8.09646,9.50047,12.5108,14.7544,21.2356,24.4267,34.3401,36.6385,42.0375,39.2085,31.3537,26.1862,16.5121,14.047,9.08465,8.58744,6.48001,6.93472,6.22115,7.43773,26.4964,20.7452,23.8757,18.6462,23.5533,18.357,27.0379,20.9784,35.7964,27.4627,45.17,34.2618,46.9401,35.4416,42.7033,32.1611,36.8221,27.6672,31.3281,23.5282,26.9507,20.3368,24.101,18.4667,23.4247,18.5312,26.3136,21.7183,34.4544,28.6555,44.3135,34.8585,47.1572,35.1359,43.3975,31.5015,37.5691,26.9966,31.9712,22.9747
-14.1114,0.778481,0.0444008,7,127,0,22.8059,2.12043,1.81619,0.0903629,0.067393,0.19584,0.23274,0.011481,0.0121593,7.81691,9.31875,21.993,25.0861,0.31919,0.502053,0.761266,0.882674,9.83404,11.5805,14.3279,16.5035,21.9203,24.5217,30.3364,33.0256,31.6462,34.0616,23.2044,25.2451,14.2684,15.9247,9.42114,10.8469,7.63978,9.05893,7.83477,9.48713,9.88691,12.0501,14.4303,17.3725,22.0705,25.7162,30.4441,33.7703,31.5679,33.3385,23.0304,23.8689,14.1522,15.0273,9.36995,10.463,7.62829,9.00063,7.85313,9.69016,19.9702,22.5182,18.8083,21.0989,18.9867,21.3938,21.1173,24.1202,25.0498,29.0731,28.3735,33.2345,28.8271,33.6987,27.0519,31.2913,24.4741,27.9109,21.9536,24.7048,19.9424,22.2602,18.7985,21.0259,19.0049,21.5958,21.1721,24.6674,25.1206,29.747,28.4069,33.5186,28.8111,33.5047,27.0117,30.8763,24.4294,27.4706,21.9144,24.3364
