# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_loop_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2533899065
# output
#   file = sample1.stan.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1.1,y.2.1.1,y.1.2.1,y.2.2.1,y.1.3.1,y.2.3.1,y.1.4.1,y.2.4.1,y.1.5.1,y.2.5.1,y.1.6.1,y.2.6.1,y.1.7.1,y.2.7.1,y.1.1.2,y.2.1.2,y.1.2.2,y.2.2.2,y.1.3.2,y.2.3.2,y.1.4.2,y.2.4.2,y.1.5.2,y.2.5.2,y.1.6.2,y.2.6.2,y.1.7.2,y.2.7.2
-12.3654,0.730332,0.611444,2,3,0,20.3666,0.893247,1.13166,0.731524,0.554786,2.58365,3.00062,0.0879794,0.0862477,0.306438,0.272564,0.227922,0.205918,0.146388,0.142006,0.0916731,0.0970371,0.0571325,0.0662442,0.00534186,0.00981643,0.7681,0.736672,-0.0239739,-0.0311879,-0.0933294,-0.0733184,-0.0676065,-0.053839,-0.0432382,-0.0370264,-0.0270555,-0.025294,-0.00253213,-0.00374851
-12.7414,0.944193,0.611444,3,7,0,14.2268,1.52733,0.945513,0.906569,0.88044,3.50815,3.07693,0.0842022,0.0859358,0.239508,0.267078,0.184955,0.202417,0.135654,0.141098,0.0992164,0.0976055,0.0725547,0.0674698,0.0151725,0.0106444,0.700146,0.731061,-0.034,-0.0319434,-0.0562081,-0.0703104,-0.0423872,-0.0518152,-0.0310491,-0.036029,-0.0227074,-0.0249174,-0.00474855,-0.0039313
-12.1979,0.946351,0.611444,3,7,0,14.9274,1.19092,0.837688,0.942827,0.925039,3.11243,3.3081,0.0857913,0.0850005,0.264593,0.251618,0.200835,0.192607,0.140668,0.13823,0.0978359,0.0987645,0.068002,0.0705443,0.0110281,0.0131134,0.728465,0.714323,-0.0322476,-0.0334525,-0.0689697,-0.0621928,-0.0509155,-0.046383,-0.0355779,-0.0332295,-0.0247394,-0.0237393,-0.00401223,-0.00441294
-12.0704,0.957276,0.611444,3,7,0,14.3635,0.974674,1.15821,0.959485,0.704002,3.0805,2.48895,0.0859213,0.0883792,0.266826,0.315171,0.202256,0.23374,0.141055,0.14719,0.0976296,0.0897602,0.0675244,0.0543524,0.010683,0.00438199,0.7308,0.775422,-0.0319753,-0.0214092,-0.0701739,-0.0988744,-0.0517235,-0.0715511,-0.0359833,-0.044858,-0.0248996,-0.0273294,-0.00393956,-0.00220729
-12.9755,0.867168,0.611444,2,3,0,15.05,1.34195,1.10503,0.936582,0.489181,3.69513,2.90771,0.0834655,0.0866295,0.229129,0.279521,0.178399,0.210377,0.133208,0.143076,0.0992834,0.0961971,0.0739923,0.0645894,0.0170109,0.00880555,0.687151,0.743562,-0.0340326,-0.0300638,-0.0513419,-0.077228,-0.0391291,-0.0564831,-0.0291902,-0.0382945,-0.0217553,-0.0257378,-0.00500157,-0.00350935
-13.002,0.884795,0.611444,3,7,0,16.013,1.02935,0.697828,0.761398,0.662939,2.85826,3.02177,0.0868336,0.0861611,0.283353,0.271023,0.212846,0.204933,0.143627,0.141756,0.0956772,0.0972051,0.0636299,0.0665957,0.00826806,0.0100464,0.747255,0.735112,-0.0293654,-0.0314118,-0.0794268,-0.0724666,-0.0579781,-0.0532651,-0.0389946,-0.036746,-0.0259654,-0.0251905,-0.00337456,-0.00380042
-12.9173,0.991692,0.611444,3,7,0,15.5709,1.17115,1.48515,1.08523,0.740096,2.50508,3.33264,0.088311,0.084902,0.313654,0.250072,0.232724,0.191629,0.14706,0.137917,0.0901085,0.0988445,0.0548481,0.0708206,0.00454268,0.0133705,0.774171,0.712568,-0.0218752,-0.0335533,-0.0979003,-0.0614104,-0.0708532,-0.0458607,-0.044576,-0.0329505,-0.0272878,-0.0236127,-0.00226369,-0.004458
-12.6668,0.986796,0.611444,3,7,0,14.4255,1.16586,1.2359,0.8797,0.647749,2.23427,2.90177,0.089467,0.086654,0.340909,0.279976,0.251342,0.21067,0.148805,0.143143,0.0827984,0.0961375,0.0451121,0.0644772,0.00205497,0.008741,0.795463,0.744004,-0.0122069,-0.0299838,-0.11607,-0.0774874,-0.0842678,-0.0566592,-0.0497004,-0.0383776,-0.02762,-0.0257655,-0.00127224,-0.00349345
-12.4842,0.935662,0.611444,3,7,0,15.0302,0.914577,1.20161,0.879534,0.773157,2.3828,3.23688,0.0888304,0.0852871,0.325483,0.256204,0.240704,0.19551,0.147969,0.139129,0.0872122,0.0984888,0.0508397,0.0696912,0.00335819,0.0123611,0.783713,0.719438,-0.0180149,-0.0331001,-0.105614,-0.064545,-0.0764424,-0.0479541,-0.0467841,-0.0340581,-0.0275432,-0.0241059,-0.00182605,-0.00427577
-13.8422,0.897611,0.611444,3,7,0,16.0513,1.10251,1.15669,1.24409,0.431423,3.51098,2.9909,0.084191,0.0862875,0.239345,0.273277,0.184852,0.206373,0.135617,0.142119,0.0992197,0.0969572,0.0725794,0.0660799,0.0152009,0.00971084,0.699948,0.737389,-0.0340036,-0.0310813,-0.0561296,-0.073714,-0.0423347,-0.0541059,-0.0310197,-0.0371562,-0.0226929,-0.0253413,-0.0047528,-0.00372437
-11.7627,0.756765,0.611444,2,7,0,16.8382,0.995237,1.25841,1.15674,0.672811,3.0127,3.24427,0.0861982,0.0852573,0.271682,0.255721,0.205354,0.195204,0.141863,0.139036,0.0971341,0.0985205,0.0664461,0.0697834,0.00994779,0.0124396,0.735781,0.718905,-0.0313172,-0.033141,-0.0728302,-0.0642951,-0.05351,-0.0477871,-0.0368659,-0.0339708,-0.025235,-0.024068,-0.00377828,-0.00429045
-12.5398,0.978644,0.611444,3,7,0,12.8965,1.49454,0.934685,0.676506,0.621006,3.05456,2.89359,0.0860271,0.0866877,0.268665,0.280606,0.203428,0.211075,0.141366,0.143234,0.0974496,0.0960541,0.0671225,0.0643212,0.0104021,0.00865198,0.732701,0.744615,-0.0317367,-0.0298718,-0.0711738,-0.0778472,-0.0523953,-0.0569035,-0.0363174,-0.0384926,-0.0250287,-0.0258035,-0.00387899,-0.0034714
-14.2175,0.83263,0.611444,2,3,0,16.4645,2.01956,1.27291,0.884572,0.531239,3.25196,3.03939,0.0852263,0.0860891,0.25522,0.269752,0.194887,0.204121,0.13894,0.141547,0.0985528,0.0973388,0.0698784,0.0668813,0.0125212,0.0102375,0.718352,0.733816,-0.0331824,-0.0315896,-0.0640364,-0.0717681,-0.0476143,-0.052795,-0.0338803,-0.0365149,-0.0240285,-0.0251038,-0.00430562,-0.0038429
-13.151,0.988511,0.611444,3,7,0,15.3101,0.781845,0.861763,0.988929,0.884017,2.95548,2.93802,0.0864329,0.0865047,0.275905,0.277216,0.208056,0.208897,0.142531,0.142731,0.0966504,0.0964902,0.0654636,0.06515,0.00932542,0.00913545,0.740012,0.741307,-0.0306713,-0.0304567,-0.0751827,-0.0759212,-0.0550977,-0.0555974,-0.0376349,-0.0378741,-0.025512,-0.0255951,-0.00363462,-0.00358941
-13.2657,0.994003,0.611444,3,7,0,15.0808,1.68631,1.31095,0.795247,0.515775,2.83535,3.11846,0.0869284,0.0857667,0.285161,0.264175,0.214012,0.200569,0.143878,0.140594,0.0954178,0.097873,0.0631656,0.0680901,0.00801951,0.0110931,0.748972,0.728025,-0.0290165,-0.0322965,-0.0804746,-0.0687455,-0.0586928,-0.0507651,-0.0393252,-0.035502,-0.0260683,-0.024709,-0.00331034,-0.00402572
-13.2317,0.976979,0.611444,3,7,0,15.6482,0.773807,0.957143,0.984877,0.931428,3.0575,2.80691,0.0860151,0.0870463,0.268456,0.287433,0.203295,0.215483,0.141331,0.144184,0.0974706,0.0950788,0.0671687,0.0625711,0.010434,0.00771149,0.732485,0.751109,-0.0317645,-0.02856,-0.0710594,-0.0818023,-0.0523184,-0.0596007,-0.0362792,-0.0397412,-0.0250141,-0.0261938,-0.00388593,-0.00322902
-12.2857,0.955437,0.611444,3,7,0,15.5346,1.55137,0.967497,0.860877,0.845444,2.8944,3.11719,0.0866844,0.0857719,0.280543,0.264263,0.211035,0.200625,0.143225,0.14061,0.0960624,0.0978652,0.0643368,0.0680715,0.00866081,0.0110794,0.744554,0.728118,-0.029883,-0.0322862,-0.0778114,-0.0687927,-0.0568792,-0.0507968,-0.0384812,-0.035518,-0.0257997,-0.0247154,-0.00347359,-0.00402288
-15.8385,0.858912,0.611444,3,7,0,16.6666,2.32864,1.12256,1.25398,0.713563,3.25187,2.85615,0.0852267,0.0868424,0.255226,0.283519,0.194891,0.212953,0.138941,0.14365,0.0985524,0.0956538,0.0698773,0.0635875,0.0125202,0.00824511,0.718358,0.747413,-0.033182,-0.0293339,-0.0640395,-0.0795227,-0.0476163,-0.0580435,-0.0338813,-0.039025,-0.0240289,-0.0259749,-0.00430544,-0.00336868
-12.9414,0.926206,0.611444,3,7,0,19.4359,1.24849,1.09399,0.575591,0.714339,2.87494,3.1102,0.0867647,0.0858003,0.28205,0.264748,0.212005,0.200934,0.143443,0.140695,0.0958586,0.097822,0.0639599,0.0679692,0.00844925,0.011004,0.746007,0.728628,-0.0296092,-0.0322293,-0.0786756,-0.0690529,-0.0574666,-0.0509713,-0.0387564,-0.035606,-0.0258894,-0.0247506,-0.00342061,-0.00400722
-12.824,0.989917,0.611444,3,7,0,14.699,0.995425,1.07519,1.42138,0.58857,3.40225,3.37473,0.0846235,0.0847335,0.245781,0.247462,0.188917,0.189979,0.137025,0.137379,0.0990323,0.0989648,0.0715575,0.0712742,0.0140933,0.0138087,0.707615,0.709569,-0.0337855,-0.0337028,-0.059267,-0.0601015,-0.04443,-0.044987,-0.0321771,-0.0324798,-0.0232532,-0.0233953,-0.00457976,-0.00453266
-17.668,0.866377,0.611444,2,7,0,18.0058,1.0137,1.10285,2.3564,0.53565,3.35095,3.78309,0.0848286,0.0831219,0.248931,0.224533,0.190907,0.175492,0.137684,0.132053,0.0988994,0.0992179,0.071021,0.0745428,0.0135615,0.0178434,0.711262,0.681121,-0.0336219,-0.0339208,-0.0608361,-0.0492643,-0.0454773,-0.0377325,-0.0327446,-0.0283703,-0.0235182,-0.0213153,-0.00449087,-0.00510228
-13.3356,0.868213,0.611444,3,7,0,21.0703,1.01913,0.935731,0.589598,0.793216,2.93284,2.68017,0.086526,0.0875743,0.277608,0.297959,0.209149,0.222338,0.14279,0.145484,0.0964414,0.0933192,0.0650556,0.059662,0.00907904,0.00635259,0.741692,0.760708,-0.0303914,-0.0261892,-0.0761425,-0.088094,-0.0557472,-0.0639407,-0.0379455,-0.0416738,-0.0256197,-0.0267139,-0.00357586,-0.00284592
-13.4104,0.942938,0.611444,3,7,0,16.3306,0.772601,1.0115,1.30093,0.550664,3.08205,3.04178,0.085915,0.0860793,0.266717,0.26958,0.202187,0.204012,0.141036,0.141519,0.09764,0.0973566,0.067548,0.0669197,0.0106998,0.0102635,0.730686,0.73364,-0.031989,-0.0316132,-0.0701148,-0.0716738,-0.0516839,-0.0527315,-0.0359635,-0.0364836,-0.0248919,-0.025092,-0.00394313,-0.00384863
-13.2728,0.837143,0.611444,3,7,0,17.1894,1.57124,0.955521,0.619945,0.741844,3.14816,3.3095,0.0856461,0.0849948,0.262135,0.251529,0.199272,0.192551,0.140231,0.138212,0.0980471,0.0987693,0.0685142,0.0705603,0.0114128,0.0131281,0.725862,0.714222,-0.0325253,-0.0334586,-0.0676567,-0.0621475,-0.0500356,-0.0463528,-0.035132,-0.0332135,-0.0245589,-0.0237321,-0.00409105,-0.00441555
-15.0243,0.782163,0.611444,3,7,0,16.9856,1.31132,1.12394,1.71847,0.608173,2.33339,3.30829,0.0890415,0.0849997,0.330481,0.251606,0.244121,0.192599,0.148282,0.138227,0.0858621,0.0987651,0.0490465,0.0705465,0.00290561,0.0131154,0.787603,0.714309,-0.0162283,-0.0334533,-0.108954,-0.0621866,-0.078909,-0.0463789,-0.0477239,-0.0332274,-0.0276013,-0.0237384,-0.00164373,-0.00441329
-14.2236,0.989821,0.611444,3,7,0,17.3099,1.2358,1.27578,0.526484,0.625748,3.16371,2.95927,0.0855831,0.0864173,0.261077,0.275621,0.198601,0.207874,0.140039,0.142487,0.0981329,0.0966845,0.0687301,0.0655309,0.0115798,0.00936675,0.724732,0.73973,-0.0326377,-0.0307168,-0.0670962,-0.0750233,-0.0496603,-0.05499,-0.0349403,-0.0375832,-0.0244799,-0.0254938,-0.00412456,-0.00364437
-12.1676,0.843584,0.611444,3,7,0,19.0503,0.982221,0.872479,0.75294,0.625372,3.42875,2.78481,0.0845178,0.0871381,0.244183,0.289221,0.187908,0.216642,0.136683,0.144419,0.0990894,0.0948019,0.0718206,0.062095,0.0143657,0.00747278,0.705739,0.752774,-0.0338542,-0.0281871,-0.0584793,-0.0828544,-0.0439041,-0.0603219,-0.0318895,-0.0400688,-0.0231164,-0.0262893,-0.00462383,-0.00316466
-11.7174,0.915716,0.611444,3,7,0,14.359,1.09951,1.1366,0.868884,0.49436,3.2288,3.08605,0.0853197,0.0858986,0.256734,0.266436,0.195846,0.202007,0.13923,0.140988,0.0984532,0.0976667,0.0695894,0.0676089,0.0122752,0.0107431,0.720021,0.730393,-0.0330542,-0.0320243,-0.0648199,-0.0699623,-0.0481378,-0.0515815,-0.034154,-0.0359123,-0.0241474,-0.0248718,-0.00425958,-0.00395235
-13.3934,0.738312,0.611444,2,3,0,15.0802,0.853125,0.980929,0.897549,0.422404,3.10736,3.11943,0.0858119,0.0857628,0.264946,0.264108,0.201059,0.200527,0.14073,0.140583,0.0978042,0.0978789,0.0679273,0.0681041,0.0109733,0.0111035,0.728836,0.727954,-0.0322059,-0.0323042,-0.0691591,-0.0687096,-0.0510425,-0.0507411,-0.0356419,-0.0354899,-0.0247649,-0.0247041,-0.00400082,-0.00402788
-14.6949,0.917365,0.611444,3,7,0,17.8428,0.929211,1.21304,0.86858,0.43484,3.95962,3.42592,0.0824384,0.0845291,0.215814,0.244353,0.169962,0.188015,0.129736,0.13672,0.0989313,0.0990837,0.0754383,0.0717929,0.0194481,0.0143367,0.669179,0.705939,-0.0335005,-0.0338473,-0.0454535,-0.0585628,-0.0351576,-0.0439598,-0.0268212,-0.03192,-0.0204523,-0.023131,-0.00527264,-0.00461918
-12.8703,0.889877,0.611444,2,3,0,16.4824,0.986424,1.22507,0.821211,0.572839,3.80052,3.54744,0.0830541,0.0840467,0.223642,0.237255,0.174928,0.183533,0.131824,0.135142,0.0991984,0.0992561,0.0746432,0.0728894,0.0180059,0.0155662,0.679932,0.697395,-0.0338903,-0.034041,-0.0488673,-0.0551311,-0.0374651,-0.0416673,-0.0282117,-0.0306448,-0.0212289,-0.0225058,-0.00512095,-0.00480635
-13.7101,0.963821,0.611444,3,7,0,14.3675,1.21979,0.928382,0.941848,0.916312,2.23963,2.6458,0.089444,0.0877183,0.340331,0.300931,0.250938,0.224289,0.148781,0.145816,0.0829769,0.0927656,0.0453369,0.0587943,0.00209874,0.00598962,0.795036,0.763332,-0.0124399,-0.0254436,-0.115671,-0.0899123,-0.0839633,-0.0652079,-0.0495903,-0.0422213,-0.0276227,-0.0268418,-0.00129241,-0.00273629
-12.0552,1,0.611444,2,3,0,13.9823,1.29929,1.08928,0.917354,0.862861,2.58508,3.15618,0.0879733,0.0856136,0.306309,0.261588,0.227837,0.198925,0.146376,0.140132,0.0916996,0.0980918,0.0571722,0.0686261,0.00535664,0.011499,0.76799,0.725279,-0.0240096,-0.0325839,-0.0932487,-0.0673667,-0.0675496,-0.0498414,-0.0432143,-0.0350329,-0.0270509,-0.0245182,-0.00253691,-0.0041084
