# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_pmx_loop_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2534141114
# output
#   file = pmx_sample.1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1.1,y.2.1.1,y.1.2.1,y.2.2.1,y.1.3.1,y.2.3.1,y.1.4.1,y.2.4.1,y.1.5.1,y.2.5.1,y.1.6.1,y.2.6.1,y.1.7.1,y.2.7.1,y.1.1.2,y.2.1.2,y.1.2.2,y.2.2.2,y.1.3.2,y.2.3.2,y.1.4.2,y.2.4.2,y.1.5.2,y.2.5.2,y.1.6.2,y.2.6.2,y.1.7.2,y.2.7.2
# Adaptation terminated
# Step size = 0.640466
# Diagonal elements of inverse mass matrix:
# 0.0537805, 0.0674089, 0.0642191, 0.0801114, 0.0215514, 0.0294087
-14.1166,0.996424,0.640466,3,7,0,17.8236,0.987092,1.5387,1.11592,0.527031,2.70531,2.43757,0.0874692,0.0885972,0.295818,0.320091,0.220937,0.237049,0.145236,0.147584,0.0937025,0.0885839,0.0602744,0.0527075,0.00661982,0.00387846,0.758794,0.779425,-0.0267056,-0.0198387,-0.0867953,-0.102065,-0.0630394,-0.0738526,-0.0412799,-0.0457751,-0.0266165,-0.0274468,-0.00292457,-0.00202475
-14.8482,0.931899,0.640466,3,7,0,16.8621,0.908379,1.30781,1.32952,0.432512,2.77912,2.7253,0.0871617,0.0873858,0.289685,0.294135,0.216943,0.219838,0.144479,0.145035,0.0947286,0.0939947,0.0619703,0.0607487,0.00741137,0.0068333,0.753204,0.757276,-0.0280884,-0.0270995,-0.0831284,-0.0857807,-0.0605101,-0.0623374,-0.0401538,-0.0409704,-0.0263136,-0.0265368,-0.00314791,-0.0029862
-16.29,0.997236,0.640466,3,7,0,19.5064,1.03342,2.25295,0.737631,0.89604,2.56017,3.45825,0.0880783,0.0844004,0.308563,0.242427,0.229332,0.186798,0.146596,0.136302,0.0912279,0.0991441,0.0564722,0.0721026,0.00510054,0.0146671,0.769909,0.703656,-0.023376,-0.0339186,-0.0946649,-0.0576203,-0.0685505,-0.0433305,-0.0436316,-0.0315735,-0.0271297,-0.0229643,-0.00245309,-0.00467143
-17.4172,0.848311,0.640466,3,7,0,20.5222,1.04268,0.579325,1.02885,0.532858,3.58369,2.48254,0.0839035,0.0884064,0.235212,0.315778,0.182242,0.234146,0.134669,0.14724,0.0992801,0.089619,0.0731822,0.0541527,0.015926,0.00431844,0.694867,0.77592,-0.0340619,-0.0212204,-0.0541643,-0.0992652,-0.0410205,-0.0718317,-0.0302784,-0.0449709,-0.0223205,-0.0273454,-0.00485742,-0.00218474
-18.3635,1,0.640466,3,7,0,20.232,1.63973,2.39379,0.882659,0.838467,2.66042,3.8783,0.087657,0.0827523,0.29966,0.219749,0.223454,0.172461,0.145676,0.130803,0.0930055,0.0990872,0.0591679,0.0750584,0.00614372,0.01872,0.762214,0.674654,-0.0257666,-0.0337236,-0.0891324,-0.0471525,-0.0646636,-0.036308,-0.0419871,-0.0275194,-0.0267882,-0.0208463,-0.00278323,-0.0051992
-14.1386,0.973708,0.640466,3,7,0,22.2887,1.3063,0.725113,1.03478,0.600317,2.79473,2.43792,0.0870969,0.0885958,0.288416,0.320058,0.21612,0.237027,0.144314,0.147581,0.0949276,0.0885921,0.0623102,0.0527189,0.00757984,0.0038818,0.752027,0.779398,-0.0283565,-0.0198498,-0.0823799,-0.102043,-0.0599965,-0.0738367,-0.0399213,-0.0457688,-0.0262467,-0.0274461,-0.00319368,-0.002026
-13.9028,0.996129,0.640466,3,7,0,17.9971,1.26062,1.66161,0.774752,0.722482,2.64678,3.7645,0.0877142,0.0831944,0.300846,0.225489,0.224233,0.176097,0.145806,0.132297,0.0927819,0.0992364,0.0588195,0.0744326,0.00599992,0.0176693,0.763257,0.682391,-0.0254655,-0.0339504,-0.0898598,-0.0496928,-0.0651712,-0.0380209,-0.0422056,-0.0285408,-0.0268383,-0.0214078,-0.00273944,-0.00508192
-14.2698,0.964758,0.640466,3,7,0,16.514,1.12126,0.729487,0.905305,0.507064,3.86686,2.97567,0.0827966,0.08635,0.220314,0.274401,0.172819,0.207093,0.130953,0.142297,0.0991059,0.0968282,0.0750006,0.0658181,0.0186161,0.00954515,0.675428,0.738516,-0.0337511,-0.0309091,-0.0473991,-0.0743406,-0.0364746,-0.0545288,-0.0276197,-0.037361,-0.0209022,-0.025415,-0.00518819,-0.0036861
-14.2833,0.935915,0.640466,3,7,0,17.6888,0.979677,1.53799,0.932582,0.729426,2.06458,2.91931,0.0902019,0.0865817,0.360099,0.278635,0.264991,0.209808,0.149316,0.142944,0.076259,0.0963115,0.0371737,0.0648064,0.000826391,0.00893181,0.809102,0.742698,-0.00378473,-0.0302173,-0.129657,-0.0767242,-0.0949323,-0.0561414,-0.0534092,-0.0381328,-0.0272587,-0.0256835,-0.000638847,-0.00354023
-12.0444,0.900426,0.640466,3,7,0,17.9591,1.26413,1.03997,0.82093,0.644079,3.42266,2.59387,0.0845421,0.0879363,0.244549,0.30552,0.188139,0.227315,0.136762,0.146297,0.099077,0.0918612,0.0717609,0.0574144,0.0143032,0.00544755,0.706169,0.767314,-0.0338393,-0.0242268,-0.058659,-0.0927556,-0.0440241,-0.0672021,-0.0319553,-0.0430685,-0.0231478,-0.027022,-0.00461381,-0.00256622
