# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2534141114
# output
#   file = mpi_sample.1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,y.1.4,y.2.4,y.1.5,y.2.5,y.1.6,y.2.6,y.1.7,y.2.7,y.1.8,y.2.8,y.1.9,y.2.9,y.1.10,y.2.10,y.1.11,y.2.11,y.1.12,y.2.12,y.1.13,y.2.13,y.1.14,y.2.14
-12.642,0.944971,0.690601,3,7,0,16.2648,1.44232,1.14643,0.833221,0.894485,3.55129,3.24401,0.0840315,0.697127,0.237037,-0.034044,0.183395,-0.0550275,0.135092,-0.041598,0.0992592,-0.0306056,0.0729211,-0.0224862,0.0156045,-0.00481187,0.0852584,0.718924,0.255738,-0.0331396,0.195215,-0.0643038,0.139039,-0.0477929,0.0985194,-0.0339739,0.0697802,-0.0240693,0.0124369,-0.00428994
-13.3695,0.862395,0.690601,3,7,0,16.1937,1.10243,1.48566,0.636187,0.892632,3.16196,3.27084,0.0855901,0.724859,0.261196,-0.0326253,0.198676,-0.0671587,0.140061,-0.0497021,0.0981235,-0.0349617,0.0687061,-0.0244888,0.0115611,-0.00412083,0.0851503,0.716994,0.253998,-0.0332796,0.194113,-0.0634076,0.138702,-0.0471942,0.0986286,-0.0336594,0.0701078,-0.0239313,0.012721,-0.00434239
-14.5309,0.916248,0.690601,3,7,0,15.8826,1.15664,1.47146,0.688114,0.631654,3.53011,4.0454,0.0841152,0.698607,0.238244,-0.0340253,0.184157,-0.0556024,0.135368,-0.0419824,0.0992404,-0.0308222,0.072744,-0.0225947,0.015393,-0.00478117,0.082109,0.663451,0.211805,-0.0332178,0.167411,-0.0437581,0.128615,-0.0340051,0.0987275,-0.0261118,0.0757833,-0.0200436,0.0201952,-0.00534136
-15.7476,0.982244,0.690601,3,7,0,17.7182,0.866093,0.661493,0.982776,0.753712,2.81995,2.30502,0.0869923,0.750129,0.286388,-0.0287725,0.214806,-0.0811901,0.144044,-0.0591817,0.0952366,-0.0395498,0.0628461,-0.0261366,0.00785257,-0.00326651,0.089163,0.789844,0.33341,-0.0151388,0.246136,-0.110933,0.148447,-0.0803847,0.0850356,-0.0482768,0.0479679,-0.0276208,0.00265384,-0.00153801
-16.4842,0.982849,0.690601,3,7,0,19.0766,0.985577,0.73812,1.34586,0.812216,3.04051,2.01965,0.0860845,0.733733,0.269671,-0.0316007,0.20407,-0.0717237,0.141534,-0.0527651,0.0973472,-0.0365001,0.0668994,-0.0250983,0.0102498,-0.0038456,0.0903979,0.812752,0.365483,-0.00118817,0.268912,-0.133577,0.149357,-0.098124,0.0742072,-0.0544708,0.0347795,-0.0270568,0.000560949,-0.000477544
-14.4825,0.730347,0.690601,3,7,0,22.4052,1.20749,2.11294,0.943496,0.567998,2.88084,2.99623,0.0867403,0.745566,0.281592,-0.0296934,0.21171,-0.0784122,0.143377,-0.0572875,0.0959212,-0.0386727,0.0640751,-0.0258623,0.00851336,-0.00343676,0.0862657,0.736996,0.272885,-0.0311401,0.206123,-0.0734965,0.142057,-0.0539591,0.0970013,-0.0370849,0.0661703,-0.0253154,0.0097688,-0.00373765
-12.4407,0.881522,0.690601,2,3,0,17.3224,1.00947,1.48238,0.698959,0.709213,3.24507,2.99435,0.0852541,0.718848,0.255669,-0.0331453,0.195171,-0.0642681,0.139026,-0.047769,0.0985239,-0.0339614,0.0697933,-0.0240639,0.0124481,-0.00429204,0.0862734,0.737135,0.273023,-0.0311194,0.206211,-0.0735732,0.142079,-0.0540109,0.0969858,-0.0371101,0.0661385,-0.0253245,0.00974833,-0.00373296
-13.0284,0.598372,0.690601,2,3,0,19.0572,1.41892,1.13419,0.989699,1.09893,3.01619,2.92837,0.0861839,0.735524,0.271428,-0.0313538,0.205192,-0.0726902,0.141822,-0.0534157,0.0971616,-0.0368198,0.0665037,-0.0252179,0.00998566,-0.0037868,0.0865444,0.742024,0.277946,-0.0303345,0.209366,-0.0763338,0.142841,-0.0558769,0.0963989,-0.0380072,0.0649738,-0.0256408,0.00903043,-0.00356414
-14.2696,0.780842,0.690601,3,7,0,17.6944,1.06722,0.943372,0.798602,0.66568,3.40776,1.98496,0.0846015,0.707224,0.245447,-0.0338006,0.188706,-0.059102,0.136954,-0.0443198,0.0990448,-0.032117,0.071613,-0.0232247,0.01415,-0.00458903,0.0905496,0.815582,0.369732,0.000932156,0.272036,-0.136701,0.149359,-0.100708,0.0725189,-0.0553165,0.032837,-0.0268641,0.000376045,-0.000356591
-13.7479,0.818832,0.690601,3,7,0,17.6782,1.11664,1.29961,0.977118,1.0685,2.67637,3.75897,0.0875902,0.760997,0.298285,-0.0261091,0.222552,-0.0882924,0.145521,-0.0640787,0.0932598,-0.0417338,0.0595679,-0.0267284,0.00631236,-0.00283393,0.0832159,0.682769,0.225776,-0.0339586,0.176278,-0.0498215,0.13237,-0.0381075,0.0992414,-0.0285918,0.0743992,-0.0214354,0.0176173,-0.00507577
-12.9539,0.965835,0.690601,3,7,0,16.497,1.13121,0.968199,0.809974,0.455675,3.07114,2.59556,0.0859594,0.731485,0.267487,-0.031891,0.202677,-0.0705324,0.141167,-0.0519643,0.097566,-0.0361033,0.0673809,-0.0249463,0.0105817,-0.00391787,0.0879292,0.767184,0.305369,-0.0242682,0.227215,-0.0926612,0.146281,-0.0671356,0.091892,-0.0430405,0.0574606,-0.0270164,0.00546506,-0.00257184
-15.8582,0.773188,0.690601,3,7,0,17.6855,1.01811,1.19481,1.58604,1.1628,3.09091,3.82805,0.0858789,0.730038,0.266095,-0.0320666,0.20179,-0.0697782,0.140929,-0.0514578,0.0976987,-0.0358504,0.0676822,-0.0248475,0.0107956,-0.00396348,0.0829471,0.678059,0.22225,-0.0338369,0.174046,-0.04825,0.131462,-0.037049,0.0991635,-0.0279638,0.0747962,-0.0210928,0.0182606,-0.00514957
-15.411,0.998323,0.690601,3,7,0,19.1943,1.46003,1.1507,1.27667,1.36157,3.35723,3.4147,0.0848035,0.710815,0.248541,-0.0336441,0.190661,-0.0606408,0.137603,-0.045347,0.0989173,-0.0326744,0.0710886,-0.0234857,0.0136269,-0.00450201,0.0845738,0.706733,0.245028,-0.033819,0.188442,-0.0588951,0.136865,-0.0441817,0.0990601,-0.0320416,0.0716822,-0.0231889,0.0142214,-0.00460061
-15.1416,0.937905,0.690601,3,7,0,18.8236,0.992296,1.03628,0.677183,0.384151,2.77651,2.71115,0.0871726,0.753401,0.289898,-0.0280427,0.217081,-0.0832546,0.144507,-0.0605968,0.0946947,-0.0401929,0.0619128,-0.0263247,0.00738321,-0.0031402,0.0874448,0.75835,0.295324,-0.0268222,0.220615,-0.0864971,0.145177,-0.0628329,0.093789,-0.0411891,0.0604142,-0.0265934,0.00668213,-0.00294267
-15.0925,0.869332,0.690601,3,7,0,20.482,1.37693,0.888964,0.930973,1.32688,2.81795,3.81396,0.0870005,0.750279,0.286547,-0.0287404,0.214909,-0.0812832,0.144066,-0.0592454,0.0952127,-0.0395789,0.0628043,-0.0261454,0.007831,-0.0032608,0.0830018,0.679017,0.22296,-0.033865,0.174496,-0.0485644,0.131647,-0.037261,0.099182,-0.0280903,0.0747188,-0.0211624,0.0181305,-0.00513505
-12.8983,0.817666,0.690601,2,3,0,18.7364,0.995571,0.944846,0.755276,1.10018,2.89583,2.86362,0.0866785,0.744447,0.280433,-0.0299028,0.210964,-0.0777483,0.143209,-0.0568363,0.0960771,-0.038461,0.0643642,-0.0257931,0.0086764,-0.00347746,0.0868115,0.746854,0.282933,-0.0294446,0.212575,-0.0791843,0.143568,-0.057813,0.0957361,-0.0389179,0.0637366,-0.025941,0.00832626,-0.00338942
-12.8548,0.985811,0.690601,2,3,0,13.8608,1.19196,1.00238,0.900976,1.07827,2.5817,2.92162,0.0879876,0.76825,0.306613,-0.0239252,0.228038,-0.0934393,0.146406,-0.0676841,0.0916368,-0.0432706,0.0570784,-0.0270618,0.00532175,-0.0025256,0.0865722,0.742526,0.278459,-0.0302474,0.209695,-0.0766244,0.142918,-0.0560737,0.096334,-0.0381007,0.0648493,-0.0256726,0.00895697,-0.00354635
-12.2024,0.895319,0.690601,3,7,0,15.7063,1.16148,1.3251,0.866886,0.508449,2.89585,3.50538,0.0866784,0.744446,0.280431,-0.029903,0.210963,-0.0777475,0.143209,-0.0568357,0.0960773,-0.0384607,0.0643645,-0.025793,0.0086766,-0.00347751,0.0842132,0.700341,0.239668,-0.0339963,0.185056,-0.0562852,0.13569,-0.0424387,0.099213,-0.0310779,0.0725304,-0.0227217,0.0151446,-0.00474438
-15.2237,0.639198,0.690601,3,7,0,19.6598,0.992913,1.87438,1.24053,0.929109,3.17135,2.59701,0.0855521,0.724177,0.260561,-0.032691,0.198273,-0.0668231,0.139945,-0.0494775,0.0981737,-0.0348467,0.0688347,-0.024441,0.0116617,-0.00414085,0.0879231,0.767073,0.305239,-0.0243036,0.227129,-0.0925803,0.146268,-0.0670787,0.0919183,-0.0430166,0.0575002,-0.0270116,0.00548008,-0.00257665
-14.1061,0.93107,0.690601,3,7,0,19.6891,1.56918,0.723953,0.891412,0.584914,2.83836,3.74043,0.086916,0.748746,0.284922,-0.0290632,0.213858,-0.080336,0.143845,-0.0585982,0.0954526,-0.0392816,0.0632273,-0.0260549,0.00805212,-0.00331883,0.0832883,0.684039,0.22674,-0.0339841,0.176888,-0.0502562,0.132614,-0.0383998,0.0992567,-0.0287638,0.0742851,-0.021528,0.0174423,-0.00505482
-16.8499,0.835523,0.690601,3,7,0,17.7356,1.50298,0.587291,0.689556,0.606372,2.77054,3.71675,0.0871974,0.753852,0.290387,-0.0279375,0.217398,-0.0835439,0.144569,-0.0607956,0.0946166,-0.0402825,0.0617807,-0.02635,0.00731889,-0.00312253,0.0833809,0.685664,0.227983,-0.0340119,0.177675,-0.0508195,0.132925,-0.0387783,0.0992726,-0.0289856,0.0741345,-0.0216466,0.0172175,-0.00502735
-12.7593,1,0.690601,2,3,0,18.2492,1.18554,0.83304,0.927573,0.53756,2.52896,3.59679,0.08821,0.77232,0.311429,-0.0225431,0.231238,-0.09648,0.146862,-0.0698395,0.090607,-0.0441628,0.0555653,-0.0272221,0.00478298,-0.00234646,0.0838519,0.693956,0.234481,-0.0340656,0.181781,-0.0538209,0.134498,-0.0407907,0.0992859,-0.0301476,0.0732843,-0.0222537,0.0160552,-0.00487537
-14.6708,0.683279,0.690601,3,7,0,20.5201,0.727862,0.756248,0.646318,0.672548,3.11901,3.11591,0.0857645,0.727985,0.264137,-0.0323009,0.200545,-0.0687251,0.140588,-0.0507515,0.0978763,-0.0354951,0.0680981,-0.0247062,0.011099,-0.00402695,0.0857771,0.728211,0.264352,-0.0322759,0.200681,-0.0688402,0.140626,-0.0508287,0.0978573,-0.0355341,0.0680529,-0.0247219,0.0110656,-0.00402002
-15.6514,0.452105,0.690601,3,7,0,23.6585,1.14749,0.803732,0.853781,0.96511,3.65378,2.07585,0.0836276,0.690004,0.231351,-0.0340591,0.179804,-0.0523633,0.133751,-0.0398143,0.0992941,-0.0295874,0.073707,-0.0219641,0.0166122,-0.00495031,0.0901528,0.808189,0.358769,-0.00441065,0.264029,-0.128696,0.149299,-0.0941577,0.076751,-0.0531485,0.0377538,-0.0273015,0.00089734,-0.000679978
-19.1431,0.555582,0.690601,3,7,0,24.4219,1.01726,2.29474,1.15624,0.829172,1.89659,3.62887,0.0909375,0.822834,0.380929,0.00681784,0.280403,-0.14506,0.149236,-0.107803,0.0677704,-0.0575833,0.0274888,-0.0262083,-7.73891e-06,-6.87594e-05,0.0837255,0.691728,0.23271,-0.0340663,0.180662,-0.0529933,0.134078,-0.0402365,0.0992938,-0.0298304,0.0735265,-0.0220904,0.0163697,-0.00491816
-18.6237,0.947079,0.690601,2,3,0,22.4999,1.42865,1.79797,1.10507,0.646376,1.56912,3.43357,0.092395,0.850277,0.427637,0.035868,0.317628,-0.181587,0.146872,-0.142343,0.0429503,-0.0679136,0.00131846,-0.0208031,-5.21282e-05,0.00043103,0.0844986,0.705398,0.243895,-0.0338655,0.187725,-0.0583378,0.136621,-0.0438096,0.099099,-0.0318376,0.0718674,-0.0230915,0.0144151,-0.00463171
-15.5406,0.921822,0.690601,2,7,0,20.4664,1.16783,1.36544,0.818701,0.881912,1.98781,2.36673,0.0905371,0.815349,0.369379,0.000753582,0.271775,-0.13644,0.14936,-0.100491,0.0726615,-0.055246,0.0330002,-0.0268813,0.000390585,-0.000366414,0.088899,0.784976,0.327094,-0.0174488,0.241803,-0.106686,0.148074,-0.0772308,0.0867851,-0.0470867,0.050268,-0.0275653,0.0032091,-0.00176702
-14.2693,0.975642,0.690601,2,7,0,16.9106,1.46645,1.32808,0.865786,0.848467,2.1697,2.73878,0.0897457,0.800626,0.348005,-0.00924544,0.256332,-0.121022,0.149061,-0.088086,0.0805186,-0.0510597,0.0422834,-0.0275488,0.00154945,-0.00102895,0.0873296,0.756254,0.293009,-0.0273567,0.219105,-0.0851061,0.144898,-0.0618714,0.0941856,-0.0407638,0.0610619,-0.0264821,0.00697759,-0.00302726
-11.8209,1,0.690601,3,7,0,14.7513,1.12153,1.14821,0.867718,0.511657,3.3861,2.93956,0.084688,0.708761,0.246765,-0.0337384,0.189539,-0.0597545,0.137233,-0.0447554,0.0989937,-0.0323543,0.0713925,-0.0233366,0.0139265,-0.00455229,0.0864983,0.741192,0.2771,-0.030476,0.208823,-0.0758555,0.142713,-0.055553,0.0965046,-0.0378528,0.065178,-0.0255878,0.00915224,-0.00359343
-14.2904,0.760422,0.690601,2,3,0,16.0999,0.917789,1.26591,0.554343,0.511056,3.23683,3.03336,0.0852873,0.719442,0.256208,-0.0330998,0.195512,-0.0645468,0.13913,-0.0479553,0.0984886,-0.0340588,0.0696905,-0.0241062,0.0123606,-0.00427566,0.0861137,0.734259,0.270185,-0.0315297,0.204398,-0.0720059,0.141619,-0.052955,0.0972937,-0.0365937,0.0667843,-0.0251335,0.0101722,-0.00382845
-11.8886,1,0.690601,2,3,0,14.7164,1.10597,1.4089,0.881942,0.709958,3.16469,2.75135,0.0855791,0.72466,0.26101,-0.0326446,0.198558,-0.0670608,0.140027,-0.0496366,0.0981382,-0.0349282,0.0687437,-0.0244749,0.0115904,-0.00412667,0.0872772,0.755302,0.291966,-0.0275909,0.218425,-0.0844829,0.144768,-0.0614418,0.0943594,-0.0405722,0.0613498,-0.0264303,0.00711252,-0.00306523
-13.5871,0.848079,0.690601,2,3,0,14.7762,1.15239,1.61815,1.1041,0.841409,3.61425,2.96307,0.0837831,0.692742,0.233514,-0.0340674,0.18117,-0.053368,0.134269,-0.0404875,0.0992913,-0.0299743,0.0734176,-0.0221647,0.0162268,-0.00489887,0.0864017,0.739449,0.275338,-0.030762,0.207693,-0.0748645,0.142443,-0.0548827,0.0967182,-0.0375316,0.0655979,-0.0254756,0.00940804,-0.00365408
-15.0108,0.927265,0.690601,2,3,0,16.5171,1.6873,1.81012,0.878111,0.826842,2.98786,2.64137,0.0863,0.737615,0.273501,-0.0310473,0.206517,-0.0738388,0.142155,-0.05419,0.0969318,-0.037197,0.0660279,-0.025356,0.0096777,-0.00371676,0.0877368,0.763671,0.301318,-0.0253442,0.224543,-0.0901502,0.145857,-0.0653742,0.0926917,-0.0422926,0.0586799,-0.0268578,0.00594308,-0.00272199
-11.5267,1,0.690601,2,3,0,15.0252,1.16791,1.05753,0.912376,0.772352,2.87556,2.73107,0.0867621,0.745961,0.282002,-0.0296181,0.211974,-0.0786478,0.143436,-0.0574478,0.0958652,-0.0387476,0.0639721,-0.0258865,0.00845598,-0.00342231,0.0873618,0.756839,0.293652,-0.0272103,0.219524,-0.0854912,0.144976,-0.0621373,0.094077,-0.0408818,0.0608833,-0.0265135,0.00689499,-0.00300381
-14.4386,0.802126,0.690601,2,3,0,14.8859,0.955675,1.61204,0.832481,0.924456,3.70644,3.61421,0.0834212,0.686373,0.228528,-0.0340224,0.178019,-0.0510677,0.13306,-0.038945,0.0992782,-0.029083,0.0740673,-0.0216984,0.0171191,-0.00501514,0.0837832,0.692745,0.233516,-0.0340674,0.181171,-0.053369,0.134269,-0.0404881,0.0992913,-0.0299747,0.0734173,-0.0221649,0.0162264,-0.00489881
-15.6119,0.766474,0.690601,3,7,0,18.9594,1.30432,0.750316,1.0646,0.540853,2.43003,2.23591,0.0886293,0.780013,0.320824,-0.0195971,0.237544,-0.102544,0.147639,-0.0742004,0.0884025,-0.045912,0.0524576,-0.0274619,0.00380579,-0.00199764,0.0894599,0.795332,0.340731,-0.0122786,0.251218,-0.115947,0.148798,-0.0841741,0.0828533,-0.0496666,0.0451812,-0.0276209,0.00206838,-0.00127843
-11.8877,0.995185,0.690601,2,3,0,16.4893,1.16916,1.16912,0.85481,0.487955,3.13324,2.96301,0.0857067,0.726948,0.263156,-0.0324128,0.199921,-0.0682005,0.140414,-0.0503999,0.0979614,-0.0353172,0.0683031,-0.0246344,0.0112523,-0.00405846,0.0864019,0.739453,0.275342,-0.0307613,0.207695,-0.0748668,0.142444,-0.0548842,0.0967177,-0.0375324,0.0655969,-0.0254759,0.00940744,-0.00365394
