# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2541586377
# output
#   file = sample1.mpi.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,y.1.4,y.2.4,y.1.5,y.2.5,y.1.6,y.2.6,y.1.7,y.2.7,y.1.8,y.2.8,y.1.9,y.2.9,y.1.10,y.2.10,y.1.11,y.2.11,y.1.12,y.2.12,y.1.13,y.2.13,y.1.14,y.2.14
# Adaptation terminated
# Step size = 0.626812
# Diagonal elements of inverse mass matrix:
# 0.0542138, 0.0612397, 0.0490407, 0.0757948, 0.031163, 0.028211
-16.8009,0.9633,0.626812,3,7,0,18.4936,0.786472,0.78011,0.666053,0.778577,2.42618,4.20069,0.0886457,0.780314,0.3212,-0.0194726,0.237798,-0.10279,0.147667,-0.0743791,0.088309,-0.0459821,0.0523291,-0.0274694,0.00376881,-0.00198377,0.0815173,0.653207,0.204899,-0.0326023,0.163,-0.0409208,0.126599,-0.0320645,0.0982684,-0.0248946,0.0762768,-0.0193235,0.0214924,-0.00544475
-12.1168,1,0.626812,2,3,0,17.5894,1.15873,1.14027,0.882878,0.761594,2.57165,2.64091,0.0880299,0.769024,0.307521,-0.0236712,0.22864,-0.0940091,0.146495,-0.0680865,0.0914478,-0.0434387,0.0567972,-0.0270939,0.00521821,-0.00249184,0.0877387,0.763706,0.301358,-0.0253339,0.22457,-0.0901748,0.145862,-0.0653914,0.0926841,-0.0423,0.0586681,-0.0268595,0.00593828,-0.00272051
-12.0809,0.975264,0.626812,3,7,0,13.5739,0.927656,1.03987,0.875915,0.55482,3.06036,3.72592,0.0860034,0.732275,0.268252,-0.0317914,0.203165,-0.0709484,0.141297,-0.0522437,0.0974909,-0.0362422,0.0672135,-0.0249999,0.010465,-0.00389267,0.083345,0.685034,0.2275,-0.0340018,0.177369,-0.0506003,0.132804,-0.038631,0.0992669,-0.0288994,0.0741935,-0.0216006,0.0173047,-0.00503809
-13.6672,0.886211,0.626812,3,7,0,14.3951,1.04451,1.52745,0.856801,0.85074,3.26307,2.3381,0.0851816,0.717553,0.254501,-0.0332404,0.194431,-0.0636656,0.1388,-0.0473665,0.0985979,-0.0337501,0.070014,-0.0239714,0.0126387,-0.00432733,0.0890214,0.787231,0.329999,-0.0164045,0.24379,-0.10863,0.148254,-0.0786685,0.0859956,-0.0476331,0.0492219,-0.0275971,0.00294797,-0.0016612
-16.1426,0.902603,0.626812,2,7,0,20.2005,0.884435,0.627312,1.12559,1.0994,2.94628,3.18397,0.0864707,0.740693,0.276594,-0.0305594,0.208498,-0.0755703,0.142636,-0.0553599,0.0965668,-0.0377606,0.0652993,-0.0255558,0.00922539,-0.00361089,0.085501,0.723262,0.259711,-0.0327765,0.197733,-0.0663755,0.139789,-0.049178,0.0982392,-0.0346928,0.0690052,-0.0243767,0.0117969,-0.00416749
-12.9284,0.969925,0.626812,3,7,0,18.4768,1.15021,1.09869,0.65566,1.0115,3.13352,3.39744,0.0857056,0.726928,0.263137,-0.0324149,0.199909,-0.0681904,0.14041,-0.0503931,0.097963,-0.0353137,0.068307,-0.024633,0.0112553,-0.00405907,0.0846427,0.707956,0.246073,-0.0337719,0.189102,-0.0594116,0.137087,-0.0445265,0.0990211,-0.0322297,0.0715087,-0.023278,0.0140436,-0.00457163
-13.5944,0.938147,0.626812,3,7,0,15.8432,1.33234,1.00811,1.09749,0.443314,2.53939,2.97808,0.0881659,0.771514,0.310467,-0.0228263,0.230597,-0.0958686,0.146774,-0.0694044,0.0908182,-0.0439843,0.0558721,-0.027192,0.00488863,-0.00238228,0.0863401,0.738338,0.274223,-0.0309367,0.206979,-0.0742411,0.142269,-0.0544616,0.0968489,-0.0373285,0.0658598,-0.0254034,0.00957133,-0.00369218
-12.8925,0.960483,0.626812,3,7,0,15.7908,0.882456,1.12029,0.796516,0.974295,2.80591,3.5825,0.0870505,0.751185,0.287514,-0.0285435,0.215535,-0.0818496,0.144195,-0.0596331,0.0950665,-0.039756,0.0625498,-0.0261982,0.00770065,-0.00322613,0.0839082,0.69495,0.235278,-0.0340614,0.182284,-0.0541955,0.134684,-0.0410414,0.0992795,-0.0302903,0.0731728,-0.0223265,0.0159143,-0.00485579
-13.1507,0.968456,0.626812,3,7,0,14.5965,1.43751,1.04704,1.09984,0.491131,3.36815,2.70321,0.0847598,0.710037,0.247866,-0.0336814,0.190235,-0.0603033,0.137463,-0.0451217,0.0989473,-0.0325528,0.0712049,-0.0234293,0.0137404,-0.00452121,0.087478,0.758954,0.295996,-0.0266635,0.221053,-0.0869025,0.145257,-0.0631137,0.0936712,-0.0413125,0.0602241,-0.0266247,0.0065975,-0.00291807
-13.4607,0.959244,0.626812,3,7,0,16.0587,0.897636,1.14244,0.674563,0.885298,3.13482,3.80275,0.0857003,0.726832,0.263047,-0.032425,0.199852,-0.0681425,0.140394,-0.050361,0.0979707,-0.0352974,0.0683257,-0.0246264,0.0112694,-0.00406194,0.0830454,0.679781,0.223529,-0.0338862,0.174856,-0.0488169,0.131795,-0.0374312,0.0991958,-0.0281915,0.0746559,-0.0212178,0.0180265,-0.0051233
-13.1837,0.949382,0.626812,3,7,0,16.8284,1.20336,0.92838,1.2746,0.517067,2.97077,2.59253,0.0863701,0.738878,0.274764,-0.0308524,0.207326,-0.0745435,0.142354,-0.0546658,0.0967859,-0.0374271,0.065733,-0.0254386,0.00949189,-0.0036737,0.087942,0.767417,0.30564,-0.0241939,0.227394,-0.0928307,0.146309,-0.067255,0.0918367,-0.0430907,0.0573775,-0.0270265,0.00543365,-0.00256175
-14.4248,0.948294,0.626812,3,7,0,15.85,1.52737,1.17183,1.38046,0.88022,3.0036,2.48169,0.0862355,0.736452,0.272345,-0.0312202,0.205778,-0.0731974,0.14197,-0.0537575,0.0970613,-0.0369867,0.0662944,-0.0252795,0.00984888,-0.00375589,0.08841,0.775987,0.315859,-0.0211951,0.234201,-0.0993174,0.147247,-0.0718692,0.0896001,-0.044986,0.0541259,-0.0273475,0.00430999,-0.00218173
-13.8171,1,0.626812,3,7,0,14.8597,1.45452,1.22724,1.30538,0.770951,3.20399,2.45042,0.08542,0.721813,0.258374,-0.0329054,0.196886,-0.0656745,0.13954,-0.0487091,0.0983383,-0.0344508,0.0692701,-0.0242745,0.0120109,-0.0042091,0.0885426,0.778422,0.318849,-0.0202439,0.236211,-0.101255,0.147488,-0.0732657,0.0888878,-0.0455431,0.0531284,-0.0274198,0.00400307,-0.00207078
-12.6432,0.961849,0.626812,3,7,0,16.0582,1.3463,1.02242,0.649391,0.882118,3.03195,3.28564,0.0861195,0.734363,0.270287,-0.0315154,0.204463,-0.0720619,0.141636,-0.0529927,0.097283,-0.0366122,0.0667614,-0.0251405,0.0101568,-0.00382504,0.0850907,0.715932,0.253048,-0.0333512,0.193512,-0.0629212,0.138515,-0.0468694,0.0986847,-0.0334878,0.0702836,-0.0238551,0.0128771,-0.00437072
-11.7212,0.981273,0.626812,3,7,0,13.695,1.01091,0.818343,1.00122,0.691253,2.94551,3.20349,0.0864739,0.740751,0.276652,-0.0305498,0.208536,-0.0756033,0.142645,-0.0553823,0.0965596,-0.0377713,0.0652853,-0.0255596,0.00921691,-0.00360888,0.085422,0.721849,0.258407,-0.0329023,0.196907,-0.0656918,0.139546,-0.0487207,0.0983359,-0.0344568,0.0692636,-0.024277,0.0120055,-0.00420807
-11.3891,0.908888,0.626812,3,7,0,14.6695,1.1563,1.23953,1.06425,0.671147,3.09126,3.10968,0.0858775,0.730012,0.26607,-0.0320696,0.201775,-0.0697649,0.140925,-0.051449,0.097701,-0.035846,0.0676874,-0.0248458,0.0107994,-0.00396428,0.0858024,0.728666,0.264784,-0.0322251,0.200956,-0.0690721,0.140701,-0.0509842,0.0978188,-0.0356125,0.0679616,-0.0247532,0.0109984,-0.00400606
-12.0997,0.953914,0.626812,3,7,0,12.6419,0.864788,0.962094,0.789777,0.562513,3.14243,3.52061,0.0856694,0.726279,0.262526,-0.0324827,0.199521,-0.0678649,0.140301,-0.050175,0.0980146,-0.0352029,0.0684335,-0.0245879,0.0113512,-0.00407858,0.0841529,0.699273,0.238789,-0.0340151,0.184501,-0.0558633,0.135492,-0.0421567,0.0992306,-0.0309201,0.0726628,-0.0226434,0.0152977,-0.00476716
-12.4755,0.85134,0.626812,3,7,0,14.6845,1.52892,1.29532,1.0342,0.560993,2.97058,3.27108,0.0863709,0.738892,0.274779,-0.0308502,0.207335,-0.0745516,0.142356,-0.0546712,0.0967842,-0.0374298,0.0657296,-0.0254395,0.00948978,-0.00367321,0.0851493,0.716977,0.253983,-0.0332808,0.194103,-0.0633998,0.138699,-0.047189,0.0986295,-0.0336566,0.0701106,-0.0239301,0.0127235,-0.00434285
-15.1226,0.848711,0.626812,3,7,0,16.9781,0.794179,1.40111,0.890771,0.583052,4.06463,3.55417,0.0820354,0.662174,0.210926,-0.0331484,0.166851,-0.0433911,0.128364,-0.0337549,0.0986767,-0.0259565,0.0758533,-0.0199531,0.0203597,-0.00535559,0.0840201,0.696925,0.236873,-0.0340461,0.183291,-0.0549498,0.135054,-0.041546,0.0992615,-0.0305763,0.0729449,-0.0224714,0.0156332,-0.00481599
-14.264,0.963959,0.626812,3,7,0,17.9104,1.44784,0.811968,0.947865,0.678483,2.07118,2.99027,0.0901732,0.808567,0.359319,-0.00415247,0.264426,-0.129093,0.149306,-0.0944775,0.0765482,-0.0532563,0.0375143,-0.0272841,0.000867732,-0.000662905,0.0862901,0.737437,0.273323,-0.0310742,0.206403,-0.0737401,0.142127,-0.0541234,0.0969519,-0.0371647,0.066069,-0.0253444,0.00970391,-0.00372278
-13.7697,0.96591,0.626812,2,7,0,16.297,0.875915,1.66687,0.810702,0.658929,3.42861,2.60424,0.0845184,0.705748,0.244192,-0.0338538,0.187913,-0.0584834,0.136685,-0.0439069,0.0990892,-0.031891,0.0718192,-0.0231171,0.0143643,-0.0046236,0.0878927,0.766517,0.304594,-0.0244789,0.226703,-0.0921782,0.146202,-0.0667958,0.0920487,-0.0428973,0.0576969,-0.0269874,0.00555516,-0.00260061
-17.6027,0.704748,0.626812,3,7,0,19.7472,1.40737,1.44924,1.15341,0.570533,1.79601,2.30182,0.0913819,0.831167,0.394364,0.0144405,0.290711,-0.155314,0.148853,-0.116889,0.0614827,-0.0603901,0.0206193,-0.0251186,-0.000272272,0.00020579,0.0891767,0.790098,0.333743,-0.0150128,0.246366,-0.111159,0.148465,-0.080554,0.0849399,-0.0483398,0.0478439,-0.0276224,0.00262583,-0.00152605
